Disease_name,country,records_with_country,pathogens,target_ids,in_gibb_etal,in_empres_i
Dengue,Mauritania,12,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Mayotte,31,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Mexico,587,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Micronesia,10,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Montserrat,3,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Morocco,1,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Mozambique,7,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Myanmar,586,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Nauru,6,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Nepal,166,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Netherlands Antilles,2,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,New Caledonia,283,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Nicaragua,640,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Niger,4,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Nigeria,36,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Niue,4,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Pacific Ocean,14,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Pakistan,757,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Palau,2,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Panama,187,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Papua New Guinea,88,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Paraguay,281,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Peru,452,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Philippines,1550,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Portugal,73,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Puerto Rico,379,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Qatar,5,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Republic of the Congo,1,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Reunion,996,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Russia,38,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Saint Barthelemy,1,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Saint Kitts and Nevis,6,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Saint Lucia,11,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Saint Martin,3,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Saint Vincent and the Grenadines,10,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Samoa,13,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Saudi Arabia,150,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Senegal,66,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Seychelles,8,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Singapore,3823,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Solomon Islands,80,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Somalia,57,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,South Africa,1,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,South Korea,23,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Spain,14,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Sri Lanka,593,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Sudan,7,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Suriname,32,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Sweden,1,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Switzerland,1,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Taiwan,1712,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Tanzania,402,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Thailand,5753,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Timor-Leste,13,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Togo,5,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Tonga,17,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Trinidad and Tobago,66,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Tuvalu,4,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Uganda,2,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,United Arab Emirates,1,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,United States,1219,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Uruguay,90,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Vanuatu,10,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Venezuela,525,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Vietnam,4303,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Virgin Islands,6,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Wallis and Futuna,17,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,Yemen,19,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Dengue,missing,14,Orthoflavivirus denguei,Orthoflavivirus_denguei,FALSE,FALSE
Duvenhage,Netherlands,2,Lyssavirus duvenhage,Lyssavirus_duvenhage,FALSE,FALSE
Duvenhage,South Africa,33,Lyssavirus duvenhage,Lyssavirus_duvenhage,FALSE,FALSE
Duvenhage,Zimbabwe,3,Lyssavirus duvenhage,Lyssavirus_duvenhage,FALSE,FALSE
EEE,Argentina,3,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Australia,1,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Brazil,43,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Canada,3,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,China,3,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Colombia,3,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Costa Rica,3,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Dominican Republic,1,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Ecuador,1,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Guatemala,2,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Guyana,1,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Jamaica,1,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Mexico,4,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Panama,3,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Peru,79,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Spain,1,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Trinidad and Tobago,1,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,United States,764,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Uruguay,5,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
EEE,Venezuela,17,Eastern equine encephalitis virus,Eastern_equine_encephalitis_virus,FALSE,FALSE
Ebola virus disease,Canada,1,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,Democratic Republic of the Congo,1111,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,Gabon,180,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,Guinea,449,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,India,3,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,Italy,4,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,Liberia,257,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,Mali,4,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,Nigeria,13,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,Republic of the Congo,3,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,Russia,1,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,Sierra Leone,1521,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,Switzerland,1,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,Uganda,4,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,United Kingdom,6,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,United States,2,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ebola virus disease,Zaire,18,Orthoebolavirus zairense,Orthoebolavirus_zairense,FALSE,FALSE
Ehrlichia chaffeensis,Argentina,7,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,Brazil,1,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,Cameroon,1,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,China,75,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,Colombia,1,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,Costa Rica,5,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,Egypt,7,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,Grenada,6,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,India,1,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,Kenya,2,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,Kyrgyzstan,1,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,Mexico,13,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,Nigeria,1,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,South Korea,10,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,Taiwan,3,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,Thailand,4,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,United States,88,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Ehrlichia chaffeensis,Vietnam,5,Ehrlichia chaffeensis,Ehrlichia_chaffeensis,FALSE,FALSE
Epizootic haemorrhagic disease,Algeria,1,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Australia,62,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Bahrain,10,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Brazil,3,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Canada,13,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,China,94,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Cuba,20,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Ecuador,1,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Egypt,1,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,France,141,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Israel,100,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Italy,30,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Japan,146,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Morocco,1,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Nigeria,20,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Reunion,2,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,South Africa,23,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,South Korea,11,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Spain,77,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Taiwan,1,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Trinidad and Tobago,12,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,Tunisia,135,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Epizootic haemorrhagic disease,United States,975,Orbivirus ruminantium,Orbivirus_ruminantium,FALSE,FALSE
Everglades,United States,17,Alphavirus everglades,Alphavirus_everglades,FALSE,FALSE
Guanarito,Australia,10,Mammarenavirus guanaritoense,Mammarenavirus_guanaritoense,FALSE,FALSE
Guanarito,United States,3,Mammarenavirus guanaritoense,Mammarenavirus_guanaritoense,FALSE,FALSE
Guanarito,Venezuela,118,Mammarenavirus guanaritoense,Mammarenavirus_guanaritoense,FALSE,FALSE
Hantavirus pulmonary syndrome; Sin Nombre,Mexico,9,Orthohantavirus sinnombreense,Orthohantavirus_sinnombreense,FALSE,FALSE
Hantavirus pulmonary syndrome; Sin Nombre,United States,293,Orthohantavirus sinnombreense,Orthohantavirus_sinnombreense,FALSE,FALSE
Hemorrhagic fever with renal syndrome (Hantaan virus),China,1170,Orthohantavirus hantanense,Orthohantavirus_hantanense,FALSE,FALSE
Hemorrhagic fever with renal syndrome (Hantaan virus),India,1,Orthohantavirus hantanense,Orthohantavirus_hantanense,FALSE,FALSE
Hemorrhagic fever with renal syndrome (Hantaan virus),Russia,94,Orthohantavirus hantanense,Orthohantavirus_hantanense,FALSE,FALSE
Hemorrhagic fever with renal syndrome (Hantaan virus),South Korea,793,Orthohantavirus hantanense,Orthohantavirus_hantanense,FALSE,FALSE
Hemorrhagic fever with renal syndrome (Hantaan virus),Vietnam,6,Orthohantavirus hantanense,Orthohantavirus_hantanense,FALSE,FALSE
Hendra,Australia,212,Henipavirus hendraense,Henipavirus_hendraense,FALSE,FALSE
Hendra,United States,1,Henipavirus hendraense,Henipavirus_hendraense,FALSE,FALSE
Hepatitis E,Argentina,5,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Australia,28,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Austria,7,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Bangladesh,15,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Belarus,10,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Belgium,5,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Brazil,62,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Bulgaria,29,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Cambodia,2,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Cameroon,23,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Canada,121,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Central African Republic,13,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,China,884,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Cuba,19,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Czechia,72,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Denmark,4,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Egypt,5,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,France,153,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Germany,2240,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Ghana,13,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Greece,10,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Hong Kong,7,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Hungary,174,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,India,16,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Indonesia,154,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Ireland,9,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Israel,2,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Italy,500,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Japan,4992,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Kenya,2,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Malaysia,14,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Mexico,15,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Mongolia,179,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Myanmar,21,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Nepal,177,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Netherlands,115,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,New Zealand,1,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Nigeria,6,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Pakistan,140,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Philippines,22,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Poland,37,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Portugal,15,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Romania,2,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Russia,11,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Senegal,6,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Somalia,2,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,South Africa,6,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,South Korea,41,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,South Sudan,57,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Spain,618,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Sweden,6,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Switzerland,400,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Taiwan,20,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Thailand,99,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Tunisia,3,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Ukraine,3,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,United Arab Emirates,16,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,United Kingdom,10,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,United States,70,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Uruguay,3,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Vietnam,150,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Hepatitis E,Zambia,36,Paslahepevirus balayani,Paslahepevirus_balayani,FALSE,FALSE
Influenza (H5N1 avian influenza),Afghanistan,45,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Algeria,11,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Antarctica,131,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Argentina,142,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Australia,160,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Austria,64,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Azerbaijan,90,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Bangladesh,7285,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Belgium,23,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Benin,40,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Bhutan,462,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Bolivia,104,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Bosnia and Herzegovina,8,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Brazil,439,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Bulgaria,9,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Burkina Faso,128,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Cambodia,832,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Cameroon,51,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Canada,23715,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Chile,1774,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),China,7636,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Colombia,48,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Cote d'Ivoire,144,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Croatia,9,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Czechia,83,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Denmark,64,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
Influenza (H5N1 avian influenza),Djibouti,1,Alphainfluenzavirus influenzae (H5N1),Alphainfluenzavirus_influenzae_H5N1,FALSE,FALSE
