disease_name,disease_name_clean,pathogen,pathogen_tax_id,pathogen_type,pathogen_family,pathogen_genus,pheic_risk,host,host_tax_id,host_class,host_order,host_family,detection_method,main_source,vector_species,vector_group,evidence_strength,vector_evidence_basis,vector_record_sources,vector_supporting_row_count,assignment_basis,host_vector_species,vector_taxon_rank,vector_species_needs_review,vector_host_record_count,vector_name_taxonomy_examples,source_platform_examples,source_dataset_examples,interaction_type_examples,country_examples,review_reason_examples,vector_join_key,link_type,vector_join_match_type,taxonomy_caution
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Lepus europaeus,9983,mammalia,lagomorpha,leporidae,Antibodies,VIRION,Aedes vexans,mosquito,candidate,review,EFSA; lit_review,3,disease_level_inherited,Aedes vexans,species,FALSE,1,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Hungary,,aedes vexans,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Lepus europaeus,9983,mammalia,lagomorpha,leporidae,Antibodies,VIRION,Anopheles atroparvus,mosquito,candidate,review,lit_review,1,disease_level_inherited,Anopheles atroparvus,species,FALSE,1,Anopheles atroparvus,MapVEu,MapVEu,blood_meal,United Kingdom,,anopheles atroparvus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Lepus europaeus,9983,mammalia,lagomorpha,leporidae,Antibodies,VIRION,Coquillettidia linealis,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Coquillettidia linealis,species,FALSE,2,Coquillettidia linealis,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,Australia,,coquillettidia linealis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Lepus europaeus,9983,mammalia,lagomorpha,leporidae,Antibodies,VIRION,Coquillettidia richiardii,mosquito,candidate,review,lit_review,1,disease_level_inherited,Coquillettidia richiardii,species,FALSE,1,Coquillettidia richiardii,VectorMap,BloodMealMap,blood_meal,Serbia,,coquillettidia richiardii,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Marmota monax,9995,mammalia,rodentia,sciuridae,Antibodies,VIRION,Aedes triseriatus,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Aedes triseriatus,species,FALSE,1,Aedes triseriatus,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes triseriatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Meleagris gallopavo,9103,aves,galliformes,phasianidae,Isolation/Observation,VIRION,Aedes sierrensis,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Aedes sierrensis,species,FALSE,1,Aedes sierrensis,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes sierrensis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Meleagris gallopavo,9103,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Aedes sierrensis,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Aedes sierrensis,species,FALSE,1,Aedes sierrensis,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes sierrensis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Meleagris gallopavo,9103,aves,galliformes,phasianidae,Isolation/Observation,VIRION,Aedes vexans,mosquito,candidate,review,EFSA; lit_review,3,disease_level_inherited,Aedes vexans,species,FALSE,2,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes vexans,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Meleagris gallopavo,9103,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Aedes vexans,mosquito,candidate,review,EFSA; lit_review,3,disease_level_inherited,Aedes vexans,species,FALSE,2,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes vexans,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Meleagris gallopavo,9103,aves,galliformes,phasianidae,Isolation/Observation,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,3,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Iran; Serbia; Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Meleagris gallopavo,9103,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,3,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Iran; Serbia; Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Meleagris gallopavo,9103,aves,galliformes,phasianidae,Isolation/Observation,VIRION,Culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,disease_level_inherited,Culex quinquefasciatus,species,FALSE,4,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex quinquefasciatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Meleagris gallopavo,9103,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,disease_level_inherited,Culex quinquefasciatus,species,FALSE,4,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex quinquefasciatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Meleagris gallopavo,9103,aves,galliformes,phasianidae,Isolation/Observation,VIRION,Culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,disease_level_inherited,Culex stigmatosoma,species,FALSE,1,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Meleagris gallopavo,9103,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,disease_level_inherited,Culex stigmatosoma,species,FALSE,1,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Meleagris gallopavo,9103,aves,galliformes,phasianidae,Isolation/Observation,VIRION,Culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,disease_level_inherited,Culex tarsalis,species,FALSE,4,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Meleagris gallopavo,9103,aves,galliformes,phasianidae,PCR/Sequencing,VIRION,Culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,disease_level_inherited,Culex tarsalis,species,FALSE,4,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Mephitis mephitis,30548,mammalia,carnivora,mephitidae,Antibodies; Isolation/Observation; PCR/Sequencing,VIRION,Aedes vexans,mosquito,candidate,review,EFSA; lit_review,3,disease_level_inherited,Aedes vexans,species,FALSE,1,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes vexans,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Mephitis mephitis,30548,mammalia,carnivora,mephitidae,PCR/Sequencing,VIRION,Aedes vexans,mosquito,candidate,review,EFSA; lit_review,3,disease_level_inherited,Aedes vexans,species,FALSE,1,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes vexans,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Mimus polyglottos,60713,aves,passeriformes,mimidae,Isolation/Observation; PCR/Sequencing,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,6,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Mimus polyglottos,60713,aves,passeriformes,mimidae,PCR/Sequencing,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,6,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Mimus polyglottos,60713,aves,passeriformes,mimidae,Isolation/Observation; PCR/Sequencing,VIRION,Culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,disease_level_inherited,Culex quinquefasciatus,species,FALSE,4,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex quinquefasciatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Mimus polyglottos,60713,aves,passeriformes,mimidae,PCR/Sequencing,VIRION,Culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,disease_level_inherited,Culex quinquefasciatus,species,FALSE,4,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex quinquefasciatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Mimus polyglottos,60713,aves,passeriformes,mimidae,Isolation/Observation; PCR/Sequencing,VIRION,Culex restuans,mosquito,probable,efsa_appendix_g,EFSA,1,disease_level_inherited,Culex restuans,species,FALSE,1,Culex restuans,VectorMap,BloodMealMap,blood_meal,Unites States,,culex restuans,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Mimus polyglottos,60713,aves,passeriformes,mimidae,PCR/Sequencing,VIRION,Culex restuans,mosquito,probable,efsa_appendix_g,EFSA,1,disease_level_inherited,Culex restuans,species,FALSE,1,Culex restuans,VectorMap,BloodMealMap,blood_meal,Unites States,,culex restuans,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Mimus polyglottos,60713,aves,passeriformes,mimidae,Isolation/Observation; PCR/Sequencing,VIRION,Culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,disease_level_inherited,Culex stigmatosoma,species,FALSE,1,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Mimus polyglottos,60713,aves,passeriformes,mimidae,PCR/Sequencing,VIRION,Culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,disease_level_inherited,Culex stigmatosoma,species,FALSE,1,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Mimus polyglottos,60713,aves,passeriformes,mimidae,Isolation/Observation; PCR/Sequencing,VIRION,Culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,disease_level_inherited,Culex tarsalis,species,FALSE,3,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Mimus polyglottos,60713,aves,passeriformes,mimidae,PCR/Sequencing,VIRION,Culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,disease_level_inherited,Culex tarsalis,species,FALSE,3,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,Isolation/Observation; PCR/Sequencing,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,3,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,PCR/Sequencing,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,3,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,Isolation/Observation; PCR/Sequencing,VIRION,Culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,disease_level_inherited,Culex quinquefasciatus,species,FALSE,1,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex quinquefasciatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,PCR/Sequencing,VIRION,Culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,disease_level_inherited,Culex quinquefasciatus,species,FALSE,1,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex quinquefasciatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,Isolation/Observation; PCR/Sequencing,VIRION,Culex restuans,mosquito,probable,efsa_appendix_g,EFSA,1,disease_level_inherited,Culex restuans,species,FALSE,2,Culex restuans,VectorMap,BloodMealMap,blood_meal,Unites States,,culex restuans,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,PCR/Sequencing,VIRION,Culex restuans,mosquito,probable,efsa_appendix_g,EFSA,1,disease_level_inherited,Culex restuans,species,FALSE,2,Culex restuans,VectorMap,BloodMealMap,blood_meal,Unites States,,culex restuans,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,Isolation/Observation; PCR/Sequencing,VIRION,Culex salinarius,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Culex salinarius,species,FALSE,1,Culex salinarius,VectorMap,BloodMealMap,blood_meal,Unites States,,culex salinarius,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,PCR/Sequencing,VIRION,Culex salinarius,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Culex salinarius,species,FALSE,1,Culex salinarius,VectorMap,BloodMealMap,blood_meal,Unites States,,culex salinarius,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,Isolation/Observation; PCR/Sequencing,VIRION,Culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,disease_level_inherited,Culex stigmatosoma,species,FALSE,1,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,PCR/Sequencing,VIRION,Culex stigmatosoma,mosquito,probable,lab,EFSA; lit_review,2,disease_level_inherited,Culex stigmatosoma,species,FALSE,1,Culex stigmatosoma,VectorMap,BloodMealMap,blood_meal,Unites States,,culex stigmatosoma,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,Isolation/Observation; PCR/Sequencing,VIRION,Culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,disease_level_inherited,Culex tarsalis,species,FALSE,3,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,PCR/Sequencing,VIRION,Culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,disease_level_inherited,Culex tarsalis,species,FALSE,3,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,Isolation/Observation; PCR/Sequencing,VIRION,Culiseta melanura,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Culiseta melanura,species,FALSE,2,Culiseta melanura,VectorMap,BloodMealMap,blood_meal,Unites States,,culiseta melanura,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Molothrus ater,84834,aves,passeriformes,icteridae,PCR/Sequencing,VIRION,Culiseta melanura,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Culiseta melanura,species,FALSE,2,Culiseta melanura,VectorMap,BloodMealMap,blood_meal,Unites States,,culiseta melanura,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Mus musculus,10090,mammalia,rodentia,muridae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,disease_level_inherited,Culex quinquefasciatus,species,FALSE,1,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex quinquefasciatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Mus musculus,10090,mammalia,rodentia,muridae,PCR/Sequencing,VIRION,Culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,disease_level_inherited,Culex quinquefasciatus,species,FALSE,1,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex quinquefasciatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Mus musculus,10090,mammalia,rodentia,muridae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,Culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,disease_level_inherited,Culex tarsalis,species,FALSE,1,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Mus musculus,10090,mammalia,rodentia,muridae,PCR/Sequencing,VIRION,Culex tarsalis,mosquito,confirmed,review,EFSA; lit_review,3,disease_level_inherited,Culex tarsalis,species,FALSE,1,Culex tarsalis,VectorMap,BloodMealMap,blood_meal,Unites States,,culex tarsalis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Nannopterum auritum,56069,,,,Isolation/Observation,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,1,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,flaviviridae,orthoflavivirus,High,Nannopterum auritum,56069,,,,PCR/Sequencing,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,1,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Odocoileus virginianus,9874,mammalia,artiodactyla,cervidae,Antibodies; PCR/Sequencing,VIRION,Aedes albopictus,mosquito,confirmed,review,EFSA; lit_review,4,disease_level_inherited,Aedes albopictus,species,FALSE,1,Aedes albopictus,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes albopictus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Odocoileus virginianus,9874,mammalia,artiodactyla,cervidae,Antibodies; PCR/Sequencing,VIRION,Aedes canadensis,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Aedes canadensis,species,FALSE,2,Aedes canadensis,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes canadensis,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Odocoileus virginianus,9874,mammalia,artiodactyla,cervidae,Antibodies; PCR/Sequencing,VIRION,Aedes excrucians,mosquito,candidate,review,lit_review,1,disease_level_inherited,Aedes excrucians,species,FALSE,2,Aedes excrucians,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes excrucians,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Odocoileus virginianus,9874,mammalia,artiodactyla,cervidae,Antibodies; PCR/Sequencing,VIRION,Aedes japonicus,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Aedes japonicus,species,FALSE,2,Aedes japonicus,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes japonicus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Odocoileus virginianus,9874,mammalia,artiodactyla,cervidae,Antibodies; PCR/Sequencing,VIRION,Aedes triseriatus,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Aedes triseriatus,species,FALSE,2,Aedes triseriatus,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes triseriatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Odocoileus virginianus,9874,mammalia,artiodactyla,cervidae,Antibodies; PCR/Sequencing,VIRION,Aedes vexans,mosquito,candidate,review,EFSA; lit_review,3,disease_level_inherited,Aedes vexans,species,FALSE,4,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Unites States,,aedes vexans,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Odocoileus virginianus,9874,mammalia,artiodactyla,cervidae,Antibodies; PCR/Sequencing,VIRION,Coquillettidia perturbans,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Coquillettidia perturbans,species,FALSE,6,Coquillettidia perturbans,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,United States; Unites States,,coquillettidia perturbans,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Odocoileus virginianus,9874,mammalia,artiodactyla,cervidae,Antibodies; PCR/Sequencing,VIRION,Culex pipiens,mosquito,confirmed,review,EFSA; lit_review,6,disease_level_inherited,Culex pipiens,species,FALSE,2,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Unites States,,culex pipiens,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Odocoileus virginianus,9874,mammalia,artiodactyla,cervidae,Antibodies; PCR/Sequencing,VIRION,Culex quinquefasciatus,mosquito,probable,field+lab,EFSA; lit_review,2,disease_level_inherited,Culex quinquefasciatus,species,FALSE,1,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,culex quinquefasciatus,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,flaviviridae,orthoflavivirus,High,Odocoileus virginianus,9874,mammalia,artiodactyla,cervidae,Antibodies; PCR/Sequencing,VIRION,Culex salinarius,mosquito,candidate,efsa_appendix_g,EFSA,1,disease_level_inherited,Culex salinarius,species,FALSE,1,Culex salinarius,VectorMap,BloodMealMap,blood_meal,Unites States,,culex salinarius,pathogen_host_vector_derived,exact_normalized_vector_name,FALSE
