year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
lu_down;max;2080;2.6,31071,-86551,lu_down,max,2080,2.6,irkut
lu_down;max;2080;4.5,36011,-85869,lu_down,max,2080,4.5,irkut
lu_down;max;2080;8.5,49835,-80120,lu_down,max,2080,8.5,irkut
lu_down;mean;2030;2.6,227292,-1814,lu_down,mean,2030,2.6,irkut
lu_down;mean;2030;4.5,448625,-13135,lu_down,mean,2030,4.5,irkut
lu_down;mean;2030;8.5,354646,-2972,lu_down,mean,2030,8.5,irkut
lu_down;mean;2050;2.6,568581,-17338,lu_down,mean,2050,2.6,irkut
lu_down;mean;2050;4.5,648854,-30925,lu_down,mean,2050,4.5,irkut
lu_down;mean;2050;6,206380,-8261,lu_down,mean,2050,6,irkut
lu_down;mean;2050;8.5,517527,-23025,lu_down,mean,2050,8.5,irkut
lu_down;mean;2070;2.6,650916,-31103,lu_down,mean,2070,2.6,irkut
lu_down;mean;2070;4.5,641413,-65007,lu_down,mean,2070,4.5,irkut
lu_down;mean;2070;6,334660,-15650,lu_down,mean,2070,6,irkut
lu_down;mean;2070;8.5,498983,-125297,lu_down,mean,2070,8.5,irkut
lu_down;mean;2080;2.6,647470,-48597,lu_down,mean,2080,2.6,irkut
lu_down;mean;2080;4.5,614702,-97010,lu_down,mean,2080,4.5,irkut
lu_down;mean;2080;8.5,523345,-129047,lu_down,mean,2080,8.5,irkut
lu_down;min;2030;2.6,250405,-213,lu_down,min,2030,2.6,irkut
lu_down;min;2030;4.5,496218,-3123,lu_down,min,2030,4.5,irkut
lu_down;min;2030;8.5,402110,-2092,lu_down,min,2030,8.5,irkut
lu_down;min;2050;2.6,619763,-7196,lu_down,min,2050,2.6,irkut
lu_down;min;2050;4.5,728653,-24843,lu_down,min,2050,4.5,irkut
lu_down;min;2050;6,227482,-1034,lu_down,min,2050,6,irkut
lu_down;min;2050;8.5,598291,-2007,lu_down,min,2050,8.5,irkut
lu_down;min;2070;2.6,724769,-14753,lu_down,min,2070,2.6,irkut
lu_down;min;2070;4.5,746427,-47258,lu_down,min,2070,4.5,irkut
lu_down;min;2070;6,365835,-1912,lu_down,min,2070,6,irkut
lu_down;min;2070;8.5,680655,-13755,lu_down,min,2070,8.5,irkut
lu_down;min;2080;2.6,714628,-42927,lu_down,min,2080,2.6,irkut
lu_down;min;2080;4.5,757544,-44517,lu_down,min,2080,4.5,irkut
lu_down;min;2080;8.5,721178,-6677,lu_down,min,2080,8.5,irkut
lu_up;max;2030;8.5,686,6,lu_up,max,2030,8.5,irkut
lu_up;max;2050;6,2665,184,lu_up,max,2050,6,irkut
lu_up;max;2050;8.5,153,5,lu_up,max,2050,8.5,irkut
lu_up;max;2070;6,26,8,lu_up,max,2070,6,irkut
lu_up;max;2070;8.5,40,1,lu_up,max,2070,8.5,irkut
lu_up;max;2080;8.5,8,0,lu_up,max,2080,8.5,irkut
lu_up;mean;2030;2.6,440,-14,lu_up,mean,2030,2.6,irkut
lu_up;mean;2030;4.5,848,43,lu_up,mean,2030,4.5,irkut
lu_up;mean;2030;8.5,9355,-5,lu_up,mean,2030,8.5,irkut
lu_up;mean;2050;2.6,507,67,lu_up,mean,2050,2.6,irkut
lu_up;mean;2050;4.5,1242,315,lu_up,mean,2050,4.5,irkut
lu_up;mean;2050;6,9642,165,lu_up,mean,2050,6,irkut
lu_up;mean;2050;8.5,3644,1,lu_up,mean,2050,8.5,irkut
lu_up;mean;2070;2.6,614,78,lu_up,mean,2070,2.6,irkut
lu_up;mean;2070;4.5,1127,281,lu_up,mean,2070,4.5,irkut
lu_up;mean;2070;6,2547,145,lu_up,mean,2070,6,irkut
lu_up;mean;2070;8.5,901,0,lu_up,mean,2070,8.5,irkut
lu_up;mean;2080;2.6,453,-90,lu_up,mean,2080,2.6,irkut
lu_up;mean;2080;4.5,1085,290,lu_up,mean,2080,4.5,irkut
lu_up;mean;2080;8.5,279,0,lu_up,mean,2080,8.5,irkut
lu_up;min;2030;2.6,2382,8,lu_up,min,2030,2.6,irkut
lu_up;min;2030;4.5,2055,-98,lu_up,min,2030,4.5,irkut
lu_up;min;2030;8.5,12167,0,lu_up,min,2030,8.5,irkut
lu_up;min;2050;2.6,3020,-10,lu_up,min,2050,2.6,irkut
lu_up;min;2050;4.5,2525,11,lu_up,min,2050,4.5,irkut
