year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
lu_up;mean;2030;8.5,1051,-179,lu_up,mean,2030,8.5,topografov
lu_up;mean;2050;2.6,344,-50,lu_up,mean,2050,2.6,topografov
lu_up;mean;2050;4.5,318,-120,lu_up,mean,2050,4.5,topografov
lu_up;mean;2050;6,223,-13,lu_up,mean,2050,6,topografov
lu_up;mean;2050;8.5,829,-142,lu_up,mean,2050,8.5,topografov
lu_up;mean;2070;2.6,332,-47,lu_up,mean,2070,2.6,topografov
lu_up;mean;2070;4.5,413,0,lu_up,mean,2070,4.5,topografov
lu_up;mean;2070;6,18,-2,lu_up,mean,2070,6,topografov
lu_up;mean;2070;8.5,162,-558,lu_up,mean,2070,8.5,topografov
lu_up;mean;2080;2.6,1036,-15,lu_up,mean,2080,2.6,topografov
lu_up;mean;2080;4.5,406,-4,lu_up,mean,2080,4.5,topografov
lu_up;mean;2080;8.5,99,-411,lu_up,mean,2080,8.5,topografov
lu_up;min;2030;2.6,169,-9,lu_up,min,2030,2.6,topografov
lu_up;min;2030;4.5,778,0,lu_up,min,2030,4.5,topografov
lu_up;min;2030;6,891,-43,lu_up,min,2030,6,topografov
lu_up;min;2030;8.5,1177,-70,lu_up,min,2030,8.5,topografov
lu_up;min;2050;2.6,392,-4,lu_up,min,2050,2.6,topografov
lu_up;min;2050;4.5,438,0,lu_up,min,2050,4.5,topografov
lu_up;min;2050;6,232,-11,lu_up,min,2050,6,topografov
lu_up;min;2050;8.5,918,-115,lu_up,min,2050,8.5,topografov
lu_up;min;2070;2.6,378,-1,lu_up,min,2070,2.6,topografov
lu_up;min;2070;4.5,413,0,lu_up,min,2070,4.5,topografov
lu_up;min;2070;6,19,-1,lu_up,min,2070,6,topografov
lu_up;min;2070;8.5,612,-205,lu_up,min,2070,8.5,topografov
lu_up;min;2080;2.6,1049,-2,lu_up,min,2080,2.6,topografov
lu_up;min;2080;4.5,410,0,lu_up,min,2080,4.5,topografov
lu_up;min;2080;8.5,507,-107,lu_up,min,2080,8.5,topografov
people_in_povertySSP1;max;2030;2.6,-11514.8941311475,13982.5393996727,people_in_povertySSP1,max,2030,2.6,topografov
people_in_povertySSP1;max;2030;4.5,-7339.34568506157,18158.0878457587,people_in_povertySSP1,max,2030,4.5,topografov
people_in_povertySSP1;max;2030;6,-12165.131184387,13332.3023464333,people_in_povertySSP1,max,2030,6,topografov
people_in_povertySSP1;max;2030;8.5,-11235.0364079044,14262.3971229158,people_in_povertySSP1,max,2030,8.5,topografov
people_in_povertySSP1;max;2050;2.6,-11024.6012122306,31036.7315173819,people_in_povertySSP1,max,2050,2.6,topografov
people_in_povertySSP1;max;2050;4.5,-7262.34352087338,34798.9892087391,people_in_povertySSP1,max,2050,4.5,topografov
people_in_povertySSP1;max;2050;6,-20767.2460308013,21294.0866988112,people_in_povertySSP1,max,2050,6,topografov
people_in_povertySSP1;max;2050;8.5,-8514.23036349748,33547.102366115,people_in_povertySSP1,max,2050,8.5,topografov
people_in_povertySSP1;max;2070;2.6,-17764.1712444784,33433.9587822281,people_in_povertySSP1,max,2070,2.6,topografov
people_in_povertySSP1;max;2070;4.5,-9928.91609515709,41269.2139315494,people_in_povertySSP1,max,2070,4.5,topografov
people_in_povertySSP1;max;2070;6,-5660.66896441311,45537.4610622934,people_in_povertySSP1,max,2070,6,topografov
people_in_povertySSP1;max;2070;8.5,-2096.93216777486,49101.1978589317,people_in_povertySSP1,max,2070,8.5,topografov
people_in_povertySSP1;max;2080;2.6,-18189.4070413899,35139.9913669861,people_in_povertySSP1,max,2080,2.6,topografov
people_in_povertySSP1;max;2080;4.5,-8167.87617767822,45161.5222306978,people_in_povertySSP1,max,2080,4.5,topografov
people_in_povertySSP1;max;2080;6,-5020.95055699768,48308.4478513783,people_in_povertySSP1,max,2080,6,topografov
people_in_povertySSP1;max;2080;8.5,-1782.3428776914,51547.0555306846,people_in_povertySSP1,max,2080,8.5,topografov
people_in_povertySSP1;mean;2030;2.6,-25273.3799417361,12970.8604359831,people_in_povertySSP1,mean,2030,2.6,topografov
people_in_povertySSP1;mean;2030;4.5,-20799.1627522652,17445.077625454,people_in_povertySSP1,mean,2030,4.5,topografov
people_in_povertySSP1;mean;2030;6,-25119.526664372,13124.7137133472,people_in_povertySSP1,mean,2030,6,topografov
people_in_povertySSP1;mean;2030;8.5,-23581.4274575372,14662.8129201819,people_in_povertySSP1,mean,2030,8.5,topografov
people_in_povertySSP1;mean;2050;2.6,-36375.0740199904,27399.2552904514,people_in_povertySSP1,mean,2050,2.6,topografov
people_in_povertySSP1;mean;2050;4.5,-23377.4987100705,40396.8306003712,people_in_povertySSP1,mean,2050,4.5,topografov
people_in_povertySSP1;mean;2050;6,-39310.1141654842,24464.2151449576,people_in_povertySSP1,mean,2050,6,topografov
people_in_povertySSP1;mean;2050;8.5,-30474.4278800989,33299.9014303428,people_in_povertySSP1,mean,2050,8.5,topografov
people_in_povertySSP1;mean;2070;2.6,-45277.6437146458,32754.0703635679,people_in_povertySSP1,mean,2070,2.6,topografov
