year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
people_in_povertySSP5;mean;2080;8.5,48511.3098009275,172.372103153539,people_in_povertySSP5,mean,2080,8.5,pirital
people_in_povertySSP5;min;2030;2.6,68179.0245079001,-29250.959120455,people_in_povertySSP5,min,2030,2.6,pirital
people_in_povertySSP5;min;2030;4.5,97291.6051970906,-138.378431264573,people_in_povertySSP5,min,2030,4.5,pirital
people_in_povertySSP5;min;2030;6,59312.3390963566,-38117.6445319985,people_in_povertySSP5,min,2030,6,pirital
people_in_povertySSP5;min;2030;8.5,58486.2375028563,-38943.7461254988,people_in_povertySSP5,min,2030,8.5,pirital
people_in_povertySSP5;min;2050;2.6,106602.234350434,-34841.0135774783,people_in_povertySSP5,min,2050,2.6,pirital
people_in_povertySSP5;min;2050;6,96590.5524314445,-44852.6954964675,people_in_povertySSP5,min,2050,6,pirital
people_in_povertySSP5;min;2050;8.5,100725.514553236,-40717.7333746761,people_in_povertySSP5,min,2050,8.5,pirital
people_in_povertySSP5;min;2070;2.6,106814.876237322,-27173.0389688481,people_in_povertySSP5,min,2070,2.6,pirital
people_in_povertySSP5;min;2070;4.5,111932.0338188,-22055.8813873702,people_in_povertySSP5,min,2070,4.5,pirital
people_in_povertySSP5;min;2070;6,96480.1075370461,-37507.8076691243,people_in_povertySSP5,min,2070,6,pirital
people_in_povertySSP5;min;2070;8.5,96988.8576172835,-36999.057588887,people_in_povertySSP5,min,2070,8.5,pirital
people_in_povertySSP5;min;2080;2.6,97050.3409181726,-17146.1281651631,people_in_povertySSP5,min,2080,2.6,pirital
people_in_povertySSP5;min;2080;4.5,106995.845806649,-7200.62327668697,people_in_povertySSP5,min,2080,4.5,pirital
people_in_povertySSP5;min;2080;6,79416.6958357922,-34779.7732475435,people_in_povertySSP5,min,2080,6,pirital
people_in_povertySSP5;min;2080;8.5,85985.9692852314,-28210.4997981043,people_in_povertySSP5,min,2080,8.5,pirital
peopleSSP1;max;2030;2.6,72026.7777777777,1476.55555555555,peopleSSP1,max,2030,2.6,pirital
peopleSSP1;max;2030;4.5,72072.5555555555,1522.33333333333,peopleSSP1,max,2030,4.5,pirital
peopleSSP1;max;2030;6,72040.7777777777,1490.55555555555,peopleSSP1,max,2030,6,pirital
peopleSSP1;max;2030;8.5,56656,-13894.2222222222,peopleSSP1,max,2030,8.5,pirital
peopleSSP1;max;2050;2.6,98392.6666666666,2037,peopleSSP1,max,2050,2.6,pirital
peopleSSP1;max;2050;6,98392.6666666666,2037,peopleSSP1,max,2050,6,pirital
peopleSSP1;max;2050;8.5,98392.6666666666,2037,peopleSSP1,max,2050,8.5,pirital
peopleSSP1;max;2070;2.6,84133.3333333331,1680.11111111111,peopleSSP1,max,2070,2.6,pirital
peopleSSP1;max;2070;4.5,84133.3333333331,1680.11111111111,peopleSSP1,max,2070,4.5,pirital
peopleSSP1;max;2070;6,84133.3333333331,1680.11111111111,peopleSSP1,max,2070,6,pirital
peopleSSP1;max;2070;8.5,84133.3333333331,1680.11111111111,peopleSSP1,max,2070,8.5,pirital
peopleSSP1;max;2080;2.6,65975.5555555555,1265.77777777777,peopleSSP1,max,2080,2.6,pirital
peopleSSP1;max;2080;4.5,65975.5555555555,1265.77777777777,peopleSSP1,max,2080,4.5,pirital
peopleSSP1;max;2080;6,65975.5555555555,1265.77777777777,peopleSSP1,max,2080,6,pirital
peopleSSP1;max;2080;8.5,65975.5555555555,1265.77777777777,peopleSSP1,max,2080,8.5,pirital
peopleSSP1;mean;2030;2.6,966103.888888889,-19093.7777777778,peopleSSP1,mean,2030,2.6,pirital
peopleSSP1;mean;2030;4.5,985353,155.333333333256,peopleSSP1,mean,2030,4.5,pirital
