year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
people_in_povertySSP1;max;2070;2.6,4783.27605813845,-13586.5824139259,people_in_povertySSP1,max,2070,2.6,paragonimus miyazakii
people_in_povertySSP1;max;2070;4.5,17898.7377094659,-471.120762598439,people_in_povertySSP1,max,2070,4.5,paragonimus miyazakii
people_in_povertySSP1;max;2070;6,18066.8399704935,-303.01850157083,people_in_povertySSP1,max,2070,6,paragonimus miyazakii
people_in_povertySSP1;max;2070;8.5,17731.0896378405,-638.768834223887,people_in_povertySSP1,max,2070,8.5,paragonimus miyazakii
people_in_povertySSP1;max;2080;2.6,3840.67408881852,-15808.099987036,people_in_povertySSP1,max,2080,2.6,paragonimus miyazakii
people_in_povertySSP1;max;2080;4.5,19616.8257631268,-31.9483127277636,people_in_povertySSP1,max,2080,4.5,paragonimus miyazakii
people_in_povertySSP1;max;2080;6,19574.9714263646,-73.8026494899605,people_in_povertySSP1,max,2080,6,paragonimus miyazakii
people_in_povertySSP1;max;2080;8.5,18451.0515192834,-1197.72255657108,people_in_povertySSP1,max,2080,8.5,paragonimus miyazakii
people_in_povertySSP1;mean;2030;2.6,3951.34010606424,-151.084498695534,people_in_povertySSP1,mean,2030,2.6,paragonimus miyazakii
people_in_povertySSP1;mean;2030;4.5,3023.33464058652,-1079.08996417326,people_in_povertySSP1,mean,2030,4.5,paragonimus miyazakii
people_in_povertySSP1;mean;2030;6,3479.72940604057,-622.69519871921,people_in_povertySSP1,mean,2030,6,paragonimus miyazakii
people_in_povertySSP1;mean;2030;8.5,3168.69143068398,-933.733174075797,people_in_povertySSP1,mean,2030,8.5,paragonimus miyazakii
people_in_povertySSP1;mean;2050;2.6,10926.5742612972,74.5458078670545,people_in_povertySSP1,mean,2050,2.6,paragonimus miyazakii
people_in_povertySSP1;mean;2050;4.5,10926.5742612972,74.5458078670545,people_in_povertySSP1,mean,2050,4.5,paragonimus miyazakii
people_in_povertySSP1;mean;2050;6,10683.8287518715,-168.19970155858,people_in_povertySSP1,mean,2050,6,paragonimus miyazakii
people_in_povertySSP1;mean;2050;8.5,10667.6067772827,-184.421676147394,people_in_povertySSP1,mean,2050,8.5,paragonimus miyazakii
people_in_povertySSP1;mean;2070;2.6,1698.21662452242,-14093.345742033,people_in_povertySSP1,mean,2070,2.6,paragonimus miyazakii
people_in_povertySSP1;mean;2070;4.5,15522.0563619608,-269.506004594598,people_in_povertySSP1,mean,2070,4.5,paragonimus miyazakii
people_in_povertySSP1;mean;2070;6,15239.9729047598,-551.589461795626,people_in_povertySSP1,mean,2070,6,paragonimus miyazakii
people_in_povertySSP1;mean;2070;8.5,14928.6071712726,-862.955195282799,people_in_povertySSP1,mean,2070,8.5,paragonimus miyazakii
people_in_povertySSP1;mean;2080;2.6,480.987283360605,-16405.0345517772,people_in_povertySSP1,mean,2080,2.6,paragonimus miyazakii
people_in_povertySSP1;mean;2080;4.5,16862.4775368474,-23.5442982904169,people_in_povertySSP1,mean,2080,4.5,paragonimus miyazakii
people_in_povertySSP1;mean;2080;6,16234.849143282,-651.172691855762,people_in_povertySSP1,mean,2080,6,paragonimus miyazakii
people_in_povertySSP1;mean;2080;8.5,15907.3186222024,-978.70321293541,people_in_povertySSP1,mean,2080,8.5,paragonimus miyazakii
people_in_povertySSP1;min;2030;2.6,4282.81117641209,-120.362770210846,people_in_povertySSP1,min,2030,2.6,paragonimus miyazakii
people_in_povertySSP1;min;2030;4.5,3498.47716622799,-904.696780394943,people_in_povertySSP1,min,2030,4.5,paragonimus miyazakii
people_in_povertySSP1;min;2030;6,3992.72903950079,-410.44490712215,people_in_povertySSP1,min,2030,6,paragonimus miyazakii
people_in_povertySSP1;min;2030;8.5,3751.72538062241,-651.44856600053,people_in_povertySSP1,min,2030,8.5,paragonimus miyazakii
people_in_povertySSP1;min;2050;2.6,11698.2852736671,10.5210297882677,people_in_povertySSP1,min,2050,2.6,paragonimus miyazakii
people_in_povertySSP1;min;2050;4.5,11698.2852736671,10.5210297882677,people_in_povertySSP1,min,2050,4.5,paragonimus miyazakii
people_in_povertySSP1;min;2050;6,11527.9986759837,-159.765567895098,people_in_povertySSP1,min,2050,6,paragonimus miyazakii
people_in_povertySSP1;min;2050;8.5,11484.1915098813,-203.572733997489,people_in_povertySSP1,min,2050,8.5,paragonimus miyazakii
people_in_povertySSP1;min;2070;2.6,2331.8792863011,-14707.1976138713,people_in_povertySSP1,min,2070,2.6,paragonimus miyazakii
people_in_povertySSP1;min;2070;4.5,16626.3811241826,-412.695775989825,people_in_povertySSP1,min,2070,4.5,paragonimus miyazakii
people_in_povertySSP1;min;2070;6,16677.3280200753,-361.74888009709,people_in_povertySSP1,min,2070,6,paragonimus miyazakii
people_in_povertySSP1;min;2070;8.5,16067.5134444662,-971.563455706219,people_in_povertySSP1,min,2070,8.5,paragonimus miyazakii
people_in_povertySSP1;min;2080;2.6,1144.23880844928,-17084.3754381523,people_in_povertySSP1,min,2080,2.6,paragonimus miyazakii
people_in_povertySSP1;min;2080;4.5,18099.9671218373,-128.647124764291,people_in_povertySSP1,min,2080,4.5,paragonimus miyazakii
people_in_povertySSP1;min;2080;6,17864.8399294831,-363.774317118554,people_in_povertySSP1,min,2080,6,paragonimus miyazakii
people_in_povertySSP1;min;2080;8.5,17148.1818169314,-1080.43242967023,people_in_povertySSP1,min,2080,8.5,paragonimus miyazakii
people_in_povertySSP2;max;2030;2.6,3417.00669163296,-48.5910129510971,people_in_povertySSP2,max,2030,2.6,paragonimus miyazakii
people_in_povertySSP2;max;2030;4.5,3161.70833513546,-303.889369448597,people_in_povertySSP2,max,2030,4.5,paragonimus miyazakii
people_in_povertySSP2;max;2030;6,3445.08191944454,-20.5157851395111,people_in_povertySSP2,max,2030,6,paragonimus miyazakii
people_in_povertySSP2;max;2030;8.5,3348.17572091374,-117.421983670308,people_in_povertySSP2,max,2030,8.5,paragonimus miyazakii
people_in_povertySSP2;max;2050;2.6,9661.83985344559,0,people_in_povertySSP2,max,2050,2.6,paragonimus miyazakii
people_in_povertySSP2;max;2050;4.5,9661.83985344559,0,people_in_povertySSP2,max,2050,4.5,paragonimus miyazakii
people_in_povertySSP2;max;2050;6,9612.80667176774,-49.0331816778435,people_in_povertySSP2,max,2050,6,paragonimus miyazakii
people_in_povertySSP2;max;2050;8.5,9583.60263230626,-78.2372211393285,people_in_povertySSP2,max,2050,8.5,paragonimus miyazakii
people_in_povertySSP2;max;2070;2.6,4078.5561722566,-10884.5945688712,people_in_povertySSP2,max,2070,2.6,paragonimus miyazakii
people_in_povertySSP2;max;2070;4.5,14589.6298758896,-373.520865238239,people_in_povertySSP2,max,2070,4.5,paragonimus miyazakii
people_in_povertySSP2;max;2070;6,14714.678342895,-248.472398232814,people_in_povertySSP2,max,2070,6,paragonimus miyazakii
people_in_povertySSP2;max;2070;8.5,14446.4446235206,-516.706117607242,people_in_povertySSP2,max,2070,8.5,paragonimus miyazakii
people_in_povertySSP2;max;2080;2.6,3417.8827950155,-13351.6508184718,people_in_povertySSP2,max,2080,2.6,paragonimus miyazakii
people_in_povertySSP2;max;2080;4.5,16742.1102930963,-27.4233203910553,people_in_povertySSP2,max,2080,4.5,paragonimus miyazakii
people_in_povertySSP2;max;2080;6,16703.017273859,-66.5163396282769,people_in_povertySSP2,max,2080,6,paragonimus miyazakii
people_in_povertySSP2;max;2080;8.5,15752.7462254431,-1016.78738804418,people_in_povertySSP2,max,2080,8.5,paragonimus miyazakii
people_in_povertySSP2;mean;2030;2.6,2879.5131648274,-111.137659614673,people_in_povertySSP2,mean,2030,2.6,paragonimus miyazakii
people_in_povertySSP2;mean;2030;4.5,2212.13135597871,-778.519468463363,people_in_povertySSP2,mean,2030,4.5,paragonimus miyazakii
people_in_povertySSP2;mean;2030;6,2544.52388468841,-446.126939753669,people_in_povertySSP2,mean,2030,6,paragonimus miyazakii
people_in_povertySSP2;mean;2030;8.5,2320.47345195378,-670.177372488292,people_in_povertySSP2,mean,2030,8.5,paragonimus miyazakii
people_in_povertySSP2;mean;2050;2.6,8376.43152292612,55.2579551213694,people_in_povertySSP2,mean,2050,2.6,paragonimus miyazakii
people_in_povertySSP2;mean;2050;4.5,8376.43152292612,55.2579551213694,people_in_povertySSP2,mean,2050,4.5,paragonimus miyazakii
people_in_povertySSP2;mean;2050;6,8185.67919975171,-135.494368053043,people_in_povertySSP2,mean,2050,6,paragonimus miyazakii
people_in_povertySSP2;mean;2050;8.5,8175.09722191701,-146.076345887744,people_in_povertySSP2,mean,2050,8.5,paragonimus miyazakii
people_in_povertySSP2;mean;2070;2.6,1474.90785194897,-11395.779105214,people_in_povertySSP2,mean,2070,2.6,paragonimus miyazakii
people_in_povertySSP2;mean;2070;4.5,12641.7784949853,-228.908462177658,people_in_povertySSP2,mean,2070,4.5,paragonimus miyazakii
people_in_povertySSP2;mean;2070;6,12416.1616470452,-454.525310117781,people_in_povertySSP2,mean,2070,6,paragonimus miyazakii
people_in_povertySSP2;mean;2070;8.5,12153.3608060679,-717.326151095136,people_in_povertySSP2,mean,2070,8.5,paragonimus miyazakii
people_in_povertySSP2;mean;2080;2.6,432.695668440672,-13985.547208955,people_in_povertySSP2,mean,2080,2.6,paragonimus miyazakii
people_in_povertySSP2;mean;2080;4.5,14395.6583128398,-22.5845645558366,people_in_povertySSP2,mean,2080,4.5,paragonimus miyazakii
people_in_povertySSP2;mean;2080;6,13856.6279888372,-561.614888558437,people_in_povertySSP2,mean,2080,6,paragonimus miyazakii
people_in_povertySSP2;mean;2080;8.5,13570.7962504862,-847.446626909496,people_in_povertySSP2,mean,2080,8.5,paragonimus miyazakii
people_in_povertySSP2;min;2030;2.6,3118.74977777032,-87.9764740116216,people_in_povertySSP2,min,2030,2.6,paragonimus miyazakii
people_in_povertySSP2;min;2030;4.5,2555.32601134871,-651.40024043323,people_in_povertySSP2,min,2030,4.5,paragonimus miyazakii
people_in_povertySSP2;min;2030;6,2914.77432710551,-291.951924676433,people_in_povertySSP2,min,2030,6,paragonimus miyazakii
people_in_povertySSP2;min;2030;8.5,2741.90031707639,-464.82593470555,people_in_povertySSP2,min,2030,8.5,paragonimus miyazakii
people_in_povertySSP2;min;2050;2.6,8959.83109092134,8.19723760409579,people_in_povertySSP2,min,2050,2.6,paragonimus miyazakii
people_in_povertySSP2;min;2050;4.5,8959.83109092134,8.19723760409579,people_in_povertySSP2,min,2050,4.5,paragonimus miyazakii
people_in_povertySSP2;min;2050;6,8824.81732330534,-126.816530011911,people_in_povertySSP2,min,2050,6,paragonimus miyazakii
people_in_povertySSP2;min;2050;8.5,8793.64842541502,-157.985427902229,people_in_povertySSP2,min,2050,8.5,paragonimus miyazakii
people_in_povertySSP2;min;2070;2.6,2008.2138543972,-11865.4677676429,people_in_povertySSP2,min,2070,2.6,paragonimus miyazakii
people_in_povertySSP2;min;2070;4.5,13531.388685712,-342.292936328102,people_in_povertySSP2,min,2070,4.5,paragonimus miyazakii
people_in_povertySSP2;min;2070;6,13573.9894701838,-299.692151856267,people_in_povertySSP2,min,2070,6,paragonimus miyazakii
people_in_povertySSP2;min;2070;8.5,13066.0967026336,-807.58491940654,people_in_povertySSP2,min,2070,8.5,paragonimus miyazakii
people_in_povertySSP2;min;2080;2.6,1034.17587801786,-14518.3067755965,people_in_povertySSP2,min,2080,2.6,paragonimus miyazakii
people_in_povertySSP2;min;2080;4.5,15442.942753124,-109.539900490307,people_in_povertySSP2,min,2080,4.5,paragonimus miyazakii
people_in_povertySSP2;min;2080;6,15239.6040204734,-312.878633140994,people_in_povertySSP2,min,2080,6,paragonimus miyazakii
people_in_povertySSP2;min;2080;8.5,14615.8781778077,-936.604475806607,people_in_povertySSP2,min,2080,8.5,paragonimus miyazakii
people_in_povertySSP3;max;2030;2.6,2216.99087860508,-31.0171463179518,people_in_povertySSP3,max,2030,2.6,paragonimus miyazakii
people_in_povertySSP3;max;2030;4.5,2051.71951784104,-196.288507081994,people_in_povertySSP3,max,2030,4.5,paragonimus miyazakii
people_in_povertySSP3;max;2030;6,2234.81510461232,-13.1929203107152,people_in_povertySSP3,max,2030,6,paragonimus miyazakii
people_in_povertySSP3;max;2030;8.5,2171.36506252331,-76.6429623997219,people_in_povertySSP3,max,2030,8.5,paragonimus miyazakii
people_in_povertySSP3;max;2050;2.6,6326.61634820668,0,people_in_povertySSP3,max,2050,2.6,paragonimus miyazakii
people_in_povertySSP3;max;2050;4.5,6326.61634820668,0,people_in_povertySSP3,max,2050,4.5,paragonimus miyazakii
people_in_povertySSP3;max;2050;6,6294.59131356916,-32.0250346375215,people_in_povertySSP3,max,2050,6,paragonimus miyazakii
people_in_povertySSP3;max;2050;8.5,6275.36864499052,-51.2477032161614,people_in_povertySSP3,max,2050,8.5,paragonimus miyazakii
people_in_povertySSP3;max;2070;2.6,2881.4808189683,-7303.12424073609,people_in_povertySSP3,max,2070,2.6,paragonimus miyazakii
people_in_povertySSP3;max;2070;4.5,9935.96771322161,-248.637346482776,people_in_povertySSP3,max,2070,4.5,paragonimus miyazakii
people_in_povertySSP3;max;2070;6,10014.4739944608,-170.131065243579,people_in_povertySSP3,max,2070,6,paragonimus miyazakii
people_in_povertySSP3;max;2070;8.5,9834.75573586739,-349.849323836992,people_in_povertySSP3,max,2070,8.5,paragonimus miyazakii
people_in_povertySSP3;max;2080;2.6,2526.70636740948,-9158.9458957922,people_in_povertySSP3,max,2080,2.6,paragonimus miyazakii
people_in_povertySSP3;max;2080;4.5,11666.3649534921,-19.2873097096035,people_in_povertySSP3,max,2080,4.5,paragonimus miyazakii
people_in_povertySSP3;max;2080;6,11635.7056897868,-49.9465734148562,people_in_povertySSP3,max,2080,6,paragonimus miyazakii
people_in_povertySSP3;max;2080;8.5,10981.3072527432,-704.345010458512,people_in_povertySSP3,max,2080,8.5,paragonimus miyazakii
people_in_povertySSP3;mean;2030;2.6,1867.23178415708,-71.951247617649,people_in_povertySSP3,mean,2030,2.6,paragonimus miyazakii
people_in_povertySSP3;mean;2030;4.5,1419.90966383777,-519.273367936961,people_in_povertySSP3,mean,2030,4.5,paragonimus miyazakii
people_in_povertySSP3;mean;2030;6,1639.70683020748,-299.476201567248,people_in_povertySSP3,mean,2030,6,paragonimus miyazakii
people_in_povertySSP3;mean;2030;8.5,1485.70713453616,-453.475897238569,people_in_povertySSP3,mean,2030,8.5,paragonimus miyazakii
people_in_povertySSP3;mean;2050;2.6,5484.52849167633,36.2577015352808,people_in_povertySSP3,mean,2050,2.6,paragonimus miyazakii
people_in_povertySSP3;mean;2050;4.5,5484.52849167633,36.2577015352808,people_in_povertySSP3,mean,2050,4.5,paragonimus miyazakii
people_in_povertySSP3;mean;2050;6,5360.38027498116,-87.8905151598874,people_in_povertySSP3,mean,2050,6,paragonimus miyazakii
people_in_povertySSP3;mean;2050;8.5,5353.14439765051,-95.1263924905397,people_in_povertySSP3,mean,2050,8.5,paragonimus miyazakii
people_in_povertySSP3;mean;2070;2.6,1056.73234661353,-7709.38704390807,people_in_povertySSP3,mean,2070,2.6,paragonimus miyazakii
people_in_povertySSP3;mean;2070;4.5,8604.28177292342,-161.837617598178,people_in_povertySSP3,mean,2070,4.5,paragonimus miyazakii
people_in_povertySSP3;mean;2070;6,8452.87606771873,-313.243322802873,people_in_povertySSP3,mean,2070,6,paragonimus miyazakii
