year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
dummy;mean;2070;8.5,164490,-87157,dummy,mean,2070,8.5,apeu
dummy;mean;2080;2.6,170156,-81491,dummy,mean,2080,2.6,apeu
dummy;mean;2080;4.5,196083,-55564,dummy,mean,2080,4.5,apeu
dummy;mean;2080;6,176016,-75631,dummy,mean,2080,6,apeu
dummy;mean;2080;8.5,163153,-88494,dummy,mean,2080,8.5,apeu
dummy;min;2030;2.6,490266,-53912,dummy,min,2030,2.6,apeu
dummy;min;2030;4.5,529376,-14802,dummy,min,2030,4.5,apeu
dummy;min;2030;6,507866,-36312,dummy,min,2030,6,apeu
dummy;min;2030;8.5,500126,-44052,dummy,min,2030,8.5,apeu
dummy;min;2050;2.6,476359,-67819,dummy,min,2050,2.6,apeu
dummy;min;2050;4.5,466532,-77646,dummy,min,2050,4.5,apeu
dummy;min;2050;6,487905,-56273,dummy,min,2050,6,apeu
dummy;min;2050;8.5,444405,-99773,dummy,min,2050,8.5,apeu
dummy;min;2070;2.6,462877,-81301,dummy,min,2070,2.6,apeu
dummy;min;2070;4.5,471956,-72222,dummy,min,2070,4.5,apeu
dummy;min;2070;6,487882,-56296,dummy,min,2070,6,apeu
dummy;min;2070;8.5,422894,-121284,dummy,min,2070,8.5,apeu
dummy;min;2080;2.6,467366,-76812,dummy,min,2080,2.6,apeu
dummy;min;2080;4.5,470199,-73979,dummy,min,2080,4.5,apeu
dummy;min;2080;6,413921,-130257,dummy,min,2080,6,apeu
dummy;min;2080;8.5,443474,-100704,dummy,min,2080,8.5,apeu
lu_down;max;2030;2.6,6788,-14434,lu_down,max,2030,2.6,apeu
lu_down;max;2030;4.5,15916,-11736,lu_down,max,2030,4.5,apeu
lu_down;max;2030;6,19553,-34345,lu_down,max,2030,6,apeu
lu_down;max;2030;8.5,7204,-11058,lu_down,max,2030,8.5,apeu
lu_down;max;2050;2.6,13888,-44361,lu_down,max,2050,2.6,apeu
lu_down;max;2050;4.5,21941,-55720,lu_down,max,2050,4.5,apeu
lu_down;max;2050;6,16512,-49741,lu_down,max,2050,6,apeu
lu_down;max;2050;8.5,4552,-48742,lu_down,max,2050,8.5,apeu
lu_down;max;2070;2.6,20274,-60914,lu_down,max,2070,2.6,apeu
lu_down;max;2070;4.5,1013,-90153,lu_down,max,2070,4.5,apeu
lu_down;max;2070;6,2941,-72505,lu_down,max,2070,6,apeu
lu_down;max;2070;8.5,252,-75337,lu_down,max,2070,8.5,apeu
lu_down;max;2080;2.6,8391,-78770,lu_down,max,2080,2.6,apeu
lu_down;max;2080;4.5,1392,-92990,lu_down,max,2080,4.5,apeu
lu_down;max;2080;6,465,-74646,lu_down,max,2080,6,apeu
lu_down;max;2080;8.5,1331,-83054,lu_down,max,2080,8.5,apeu
lu_down;mean;2030;2.6,49753,-20895,lu_down,mean,2030,2.6,apeu
lu_down;mean;2030;4.5,58015,-6073,lu_down,mean,2030,4.5,apeu
lu_down;mean;2030;6,86021,-16478,lu_down,mean,2030,6,apeu
lu_down;mean;2030;8.5,50164,-18585,lu_down,mean,2030,8.5,apeu
lu_down;mean;2050;2.6,97036,-48264,lu_down,mean,2050,2.6,apeu
lu_down;mean;2050;4.5,120300,-24941,lu_down,mean,2050,4.5,apeu
lu_down;mean;2050;6,105632,-25791,lu_down,mean,2050,6,apeu
lu_down;mean;2050;8.5,88416,-49655,lu_down,mean,2050,8.5,apeu
lu_down;mean;2070;2.6,117232,-65003,lu_down,mean,2070,2.6,apeu
lu_down;mean;2070;4.5,136787,-38840,lu_down,mean,2070,4.5,apeu
lu_down;mean;2070;6,115506,-38318,lu_down,mean,2070,6,apeu
lu_down;mean;2070;8.5,94891,-80142,lu_down,mean,2070,8.5,apeu
lu_down;mean;2080;2.6,114822,-75933,lu_down,mean,2080,2.6,apeu
lu_down;mean;2080;4.5,138332,-45626,lu_down,mean,2080,4.5,apeu
lu_down;mean;2080;6,98556,-58557,lu_down,mean,2080,6,apeu
lu_down;mean;2080;8.5,105033,-83205,lu_down,mean,2080,8.5,apeu
lu_down;min;2030;2.6,94280,-4728,lu_down,min,2030,2.6,apeu
lu_down;min;2030;4.5,83778,-830,lu_down,min,2030,4.5,apeu
lu_down;min;2030;6,147839,-5475,lu_down,min,2030,6,apeu
lu_down;min;2030;8.5,121919,-7121,lu_down,min,2030,8.5,apeu
lu_down;min;2050;2.6,188618,-12416,lu_down,min,2050,2.6,apeu
lu_down;min;2050;4.5,184214,-9779,lu_down,min,2050,4.5,apeu
lu_down;min;2050;6,177831,-12948,lu_down,min,2050,6,apeu
lu_down;min;2050;8.5,196032,-30883,lu_down,min,2050,8.5,apeu
lu_down;min;2070;2.6,244659,-23029,lu_down,min,2070,2.6,apeu
lu_down;min;2070;4.5,216082,-7793,lu_down,min,2070,4.5,apeu
lu_down;min;2070;6,190957,-14232,lu_down,min,2070,6,apeu
lu_down;min;2070;8.5,229760,-48532,lu_down,min,2070,8.5,apeu
lu_down;min;2080;2.6,240935,-19228,lu_down,min,2080,2.6,apeu
lu_down;min;2080;4.5,226607,-8925,lu_down,min,2080,4.5,apeu
lu_down;min;2080;6,192121,-32387,lu_down,min,2080,6,apeu
lu_down;min;2080;8.5,245592,-34097,lu_down,min,2080,8.5,apeu
lu_up;max;2030;2.6,2772,-66,lu_up,max,2030,2.6,apeu
lu_up;max;2030;4.5,847,-1,lu_up,max,2030,4.5,apeu
lu_up;max;2030;6,230,0,lu_up,max,2030,6,apeu
lu_up;max;2030;8.5,1250,-11,lu_up,max,2030,8.5,apeu
lu_up;max;2050;8.5,723,-267,lu_up,max,2050,8.5,apeu
lu_up;max;2080;6,523,-3,lu_up,max,2080,6,apeu
lu_up;max;2080;8.5,409,-40,lu_up,max,2080,8.5,apeu
lu_up;mean;2030;2.6,3067,-14,lu_up,mean,2030,2.6,apeu
lu_up;mean;2030;4.5,2964,-13,lu_up,mean,2030,4.5,apeu
lu_up;mean;2030;6,1983,-2,lu_up,mean,2030,6,apeu
lu_up;mean;2030;8.5,3835,-1,lu_up,mean,2030,8.5,apeu
lu_up;mean;2050;4.5,164,-11,lu_up,mean,2050,4.5,apeu
lu_up;mean;2050;6,877,-5,lu_up,mean,2050,6,apeu
lu_up;mean;2050;8.5,1654,1,lu_up,mean,2050,8.5,apeu
lu_up;mean;2070;4.5,96,-9,lu_up,mean,2070,4.5,apeu
lu_up;mean;2070;6,535,-1,lu_up,mean,2070,6,apeu
lu_up;mean;2070;8.5,964,-224,lu_up,mean,2070,8.5,apeu
lu_up;mean;2080;4.5,87,-10,lu_up,mean,2080,4.5,apeu
lu_up;mean;2080;6,1174,-27,lu_up,mean,2080,6,apeu
lu_up;mean;2080;8.5,836,-110,lu_up,mean,2080,8.5,apeu
lu_up;min;2030;2.6,31171,-8718,lu_up,min,2030,2.6,apeu
lu_up;min;2030;4.5,27289,453,lu_up,min,2030,4.5,apeu
lu_up;min;2030;6,5353,45,lu_up,min,2030,6,apeu
lu_up;min;2030;8.5,7327,29,lu_up,min,2030,8.5,apeu
