year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
clim_up;min;2080;8.5,531078,1095,clim_up,min,2080,8.5,penicillium marneffi
dummy;max;2030;2.6,371255,-7559,dummy,max,2030,2.6,penicillium marneffi
dummy;max;2030;4.5,371112,-7702,dummy,max,2030,4.5,penicillium marneffi
dummy;max;2030;6,372539,-6275,dummy,max,2030,6,penicillium marneffi
dummy;max;2030;8.5,382045,3231,dummy,max,2030,8.5,penicillium marneffi
dummy;max;2050;2.6,380247,1433,dummy,max,2050,2.6,penicillium marneffi
dummy;max;2050;4.5,381660,2846,dummy,max,2050,4.5,penicillium marneffi
dummy;max;2050;6,380570,1756,dummy,max,2050,6,penicillium marneffi
dummy;max;2050;8.5,382072,3258,dummy,max,2050,8.5,penicillium marneffi
dummy;max;2070;2.6,381278,2464,dummy,max,2070,2.6,penicillium marneffi
dummy;max;2070;4.5,382335,3521,dummy,max,2070,4.5,penicillium marneffi
dummy;max;2070;6,376602,-2212,dummy,max,2070,6,penicillium marneffi
dummy;max;2070;8.5,382244,3430,dummy,max,2070,8.5,penicillium marneffi
dummy;max;2080;2.6,373449,-5365,dummy,max,2080,2.6,penicillium marneffi
dummy;max;2080;4.5,380893,2079,dummy,max,2080,4.5,penicillium marneffi
dummy;max;2080;6,381005,2191,dummy,max,2080,6,penicillium marneffi
dummy;max;2080;8.5,381955,3141,dummy,max,2080,8.5,penicillium marneffi
dummy;mean;2030;2.6,478578,324,dummy,mean,2030,2.6,penicillium marneffi
dummy;mean;2030;4.5,478967,713,dummy,mean,2030,4.5,penicillium marneffi
dummy;mean;2030;6,476841,-1413,dummy,mean,2030,6,penicillium marneffi
dummy;mean;2030;8.5,480309,2055,dummy,mean,2030,8.5,penicillium marneffi
dummy;mean;2050;2.6,479338,1084,dummy,mean,2050,2.6,penicillium marneffi
dummy;mean;2050;4.5,480205,1951,dummy,mean,2050,4.5,penicillium marneffi
dummy;mean;2050;6,479868,1614,dummy,mean,2050,6,penicillium marneffi
dummy;mean;2050;8.5,480322,2068,dummy,mean,2050,8.5,penicillium marneffi
dummy;mean;2070;2.6,479725,1471,dummy,mean,2070,2.6,penicillium marneffi
dummy;mean;2070;4.5,480317,2063,dummy,mean,2070,4.5,penicillium marneffi
dummy;mean;2070;6,479710,1456,dummy,mean,2070,6,penicillium marneffi
dummy;mean;2070;8.5,480353,2099,dummy,mean,2070,8.5,penicillium marneffi
dummy;mean;2080;2.6,478472,218,dummy,mean,2080,2.6,penicillium marneffi
dummy;mean;2080;4.5,480122,1868,dummy,mean,2080,4.5,penicillium marneffi
dummy;mean;2080;6,480254,2000,dummy,mean,2080,6,penicillium marneffi
dummy;mean;2080;8.5,480345,2091,dummy,mean,2080,8.5,penicillium marneffi
dummy;min;2030;2.6,762804,2763,dummy,min,2030,2.6,penicillium marneffi
dummy;min;2030;4.5,763104,3063,dummy,min,2030,4.5,penicillium marneffi
dummy;min;2030;6,763877,3836,dummy,min,2030,6,penicillium marneffi
dummy;min;2030;8.5,760274,233,dummy,min,2030,8.5,penicillium marneffi
dummy;min;2050;2.6,755750,-4291,dummy,min,2050,2.6,penicillium marneffi
dummy;min;2050;4.5,760092,51,dummy,min,2050,4.5,penicillium marneffi
dummy;min;2050;6,761503,1462,dummy,min,2050,6,penicillium marneffi
dummy;min;2050;8.5,762083,2042,dummy,min,2050,8.5,penicillium marneffi
dummy;min;2070;2.6,754400,-5641,dummy,min,2070,2.6,penicillium marneffi
dummy;min;2070;4.5,758784,-1257,dummy,min,2070,4.5,penicillium marneffi
dummy;min;2070;6,762033,1992,dummy,min,2070,6,penicillium marneffi
dummy;min;2070;8.5,761416,1375,dummy,min,2070,8.5,penicillium marneffi
dummy;min;2080;2.6,761306,1265,dummy,min,2080,2.6,penicillium marneffi
dummy;min;2080;4.5,751764,-8277,dummy,min,2080,4.5,penicillium marneffi
