Pathogen,PathogenTaxID,Disease_name,HostTaxID,Host,PathogenClass,PathogenOrder,PathogenFamily,HostClass,HostFamily,HostOrder,DetectionMethod,MainSource,PathogenType,analysis_unit_id,master_row,disease_master_name,resolved_pathogen_name,host_query_bucket,host_query_include_default,match_review_flag,shared_species_proxy_flag,match_review_notes,match_method,source_database,source_assoc_id,source_host_flag_id,host_query_pathogen_names,host_query_taxids
lyssavirus rabies,11292,Rabies,210642,atilax paludinosus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,herpestidae,carnivora,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,31683,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,30531,axis axis,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,cervidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,31712,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,55047,bassariscus astutus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,procyonidae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,32374,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,55047,bassariscus astutus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,procyonidae,carnivora,Antibodies,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,32371,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,55047,bassariscus astutus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,procyonidae,carnivora,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,32373,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,248133,blastocerus dichotomus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,cervidae,artiodactyla,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,32545,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,30521,bos grunniens,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,32818,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9909,bos primigenius,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,33117,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9913,bos taurus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,Not specified,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,44643,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9913,bos taurus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,44711,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9913,bos taurus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,Antibodies,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,44624,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9913,bos taurus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,44626,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9917,boselaphus tragocamelus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,52833,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9917,boselaphus tragocamelus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,52832,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,89462,bubalus bubalis,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,54461,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9483,callithrix jacchus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,cebidae,primates,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,57637,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9483,callithrix jacchus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,cebidae,primates,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,57636,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9485,callithrix sp.,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,cebidae,primates,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,57746,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,38020,callitrichinae sp.,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,cebidae,primates,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,57761,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9837,camelus bactrianus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,camelidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,58016,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9837,camelus bactrianus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,camelidae,artiodactyla,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,58014,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9838,camelus dromedarius,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,camelidae,artiodactyla,Not specified,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,58384,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9838,camelus dromedarius,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,camelidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,58385,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,68723,canis adustus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Antibodies,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,58554,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,68723,canis adustus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,58555,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,68723,canis adustus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,58547,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,68724,canis aureus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,58582,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,68724,canis aureus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,58581,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9614,canis latrans,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,58660,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9614,canis latrans,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Antibodies,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,58656,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9614,canis latrans,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,58657,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9612,canis lupus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Not specified,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,61254,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9612,canis lupus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,61412,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9612,canis lupus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Antibodies,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,61210,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9615,canis lupus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,65047,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,246882,canis lupus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,61158,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,68725,canis mesomelas,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,69861,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,68725,canis mesomelas,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,69855,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,68725,canis mesomelas,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Not specified,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,69860,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,68725,canis mesomelas,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Antibodies,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,69852,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,32534,canis simensis,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,69957,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,32534,canis simensis,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,69954,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,32534,canis simensis,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Antibodies,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,69953,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9616,canis sp.,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,69975,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9923,capra aegagrus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,69983,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9925,capra hircus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,Not specified,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,71190,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9925,capra hircus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,71206,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9925,capra hircus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,71187,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,61294,capra sp.,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,73051,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,61394,caracal caracal,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,felidae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,73281,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,40233,carollia perspicillata,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,phyllostomidae,chiroptera,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,73610,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,40233,carollia perspicillata,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,phyllostomidae,chiroptera,Antibodies,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,73609,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,40233,carollia perspicillata,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,phyllostomidae,chiroptera,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,73608,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,51338,castor canadensis,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,castoridae,rodentia,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,73702,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9620,cerdocyon thous,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,74914,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9620,cerdocyon thous,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Antibodies,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,74909,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9620,cerdocyon thous,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Not specified,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,74913,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9620,cerdocyon thous,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,74912,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9860,cervus elaphus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,cervidae,artiodactyla,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,75077,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9860,cervus elaphus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,cervidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,75076,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9863,cervus nippon,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,cervidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,75269,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9863,cervus nippon,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,cervidae,artiodactyla,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,75268,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9534,chlorocebus aethiops,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,cercopithecidae,primates,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,75928,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,148086,chrotopterus auritus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,phyllostomidae,chiroptera,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,76653,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,148086,chrotopterus auritus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,phyllostomidae,chiroptera,Not specified,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,76654,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,68728,chrysocyon brachyurus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,76676,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,68728,chrysocyon brachyurus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Not specified,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,76675,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,68728,chrysocyon brachyurus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Antibodies,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,76672,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,68728,chrysocyon brachyurus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,canidae,carnivora,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,76674,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,94186,civettictis civetta,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,viverridae,carnivora,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,76817,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,94186,civettictis civetta,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,viverridae,carnivora,Not specified,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,76816,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,94186,civettictis civetta,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,viverridae,carnivora,Isolation/Observation,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,76815,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,3371021,cnephaeus serotinus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,vespertilionidae,chiroptera,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,77352,FALSE,lyssavirus rabies,11292
lyssavirus rabies,11292,Rabies,9927,connochaetes taurinus,monjiviricetes,mononegavirales,rhabdoviridae,mammalia,bovidae,artiodactyla,PCR/Sequencing,VIRION,virus,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,78086,FALSE,lyssavirus rabies,11292
