Pathogen,PathogenTaxID,PHEIC risk,Disease_name,HostTaxID,Host,PathogenClass,PathogenOrder,PathogenFamily,PathogenGenus,HostPhylum,HostClass,HostFamily,HostOrder,DetectionMethod,high_quality_detection,downstream_default_include,downstream_review_reason,MainSource,PathogenType,in_gibb_etal,in_empres_i,Host_raw,host_name_cleaning_method,analysis_unit_id,master_row,disease_master_name,resolved_pathogen_name,host_query_bucket,host_query_include_default,match_review_flag,shared_species_proxy_flag,match_review_notes,match_method,source_database,source_assoc_id,source_host_flag_id,host_query_pathogen_names,host_query_taxids,host_count_for_analysis_unit,all_method_host_count_for_analysis_unit,host_count_flag,host_taxonomy_ready,host_taxonomy_flag,is_human_host,is_model_or_lab_host,is_domestic_or_livestock_hint
lyssavirus rabies,11292,,Rabies,9913,Bos taurus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,BOVIDAE,ARTIODACTYLA,PCR/Sequencing,TRUE,TRUE,large_host_list_review; domestic_or_livestock_hint,VIRION,virus,,,bos taurus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,44711,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,TRUE
lyssavirus rabies,11292,,Rabies,9913,Bos taurus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,BOVIDAE,ARTIODACTYLA,Antibodies,FALSE,FALSE,detection_method=Antibodies; large_host_list_review; domestic_or_livestock_hint,VIRION,virus,,,bos taurus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,44624,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,TRUE
lyssavirus rabies,11292,,Rabies,9913,Bos taurus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,BOVIDAE,ARTIODACTYLA,Isolation/Observation,TRUE,TRUE,large_host_list_review; domestic_or_livestock_hint,VIRION,virus,,,bos taurus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,44626,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,TRUE
lyssavirus rabies,11292,,Rabies,9917,boselaphus tragocamelus,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,bovidae,artiodactyla,Isolation/Observation,TRUE,TRUE,large_host_list_review,VIRION,virus,,,boselaphus tragocamelus,source_name_fallback,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,52833,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9917,boselaphus tragocamelus,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,bovidae,artiodactyla,PCR/Sequencing,TRUE,TRUE,large_host_list_review,VIRION,virus,,,boselaphus tragocamelus,source_name_fallback,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,52832,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,89462,Bubalus bubalis,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,BOVIDAE,ARTIODACTYLA,PCR/Sequencing,TRUE,TRUE,large_host_list_review; domestic_or_livestock_hint,VIRION,virus,,,bubalus bubalis,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,54461,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,TRUE
lyssavirus rabies,11292,,Rabies,9483,Callithrix jacchus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CALLITRICHIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,large_host_list_review; model_or_lab_host_flag,VIRION,virus,,,callithrix jacchus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,57637,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,TRUE,FALSE
lyssavirus rabies,11292,,Rabies,9483,Callithrix jacchus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CALLITRICHIDAE,PRIMATES,Isolation/Observation,TRUE,TRUE,large_host_list_review; model_or_lab_host_flag,VIRION,virus,,,callithrix jacchus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,57636,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,TRUE,FALSE
lyssavirus rabies,11292,,Rabies,9485,Callithrix,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,cebidae,primates,PCR/Sequencing,TRUE,FALSE,host_taxonomy_flag=unresolved_sp; large_host_list_review; model_or_lab_host_flag,VIRION,virus,,,callithrix sp.,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,57746,FALSE,lyssavirus rabies,11292,217,260,very_large,FALSE,unresolved_sp,FALSE,TRUE,FALSE
lyssavirus rabies,11292,,Rabies,38020,Callitrichinae sp.,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,cebidae,primates,PCR/Sequencing,TRUE,FALSE,host_taxonomy_flag=unresolved_sp; large_host_list_review,VIRION,virus,,,callitrichinae sp.,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,57761,FALSE,lyssavirus rabies,11292,217,260,very_large,FALSE,unresolved_sp,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9837,Camelus bactrianus,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,camelidae,artiodactyla,PCR/Sequencing,TRUE,TRUE,large_host_list_review; domestic_or_livestock_hint,VIRION,virus,,,camelus bactrianus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,58016,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,TRUE
lyssavirus rabies,11292,,Rabies,9837,Camelus bactrianus,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,camelidae,artiodactyla,Isolation/Observation,TRUE,TRUE,large_host_list_review; domestic_or_livestock_hint,VIRION,virus,,,camelus bactrianus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,58014,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,TRUE
lyssavirus rabies,11292,,Rabies,9838,Camelus dromedarius,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CAMELIDAE,ARTIODACTYLA,Not specified,FALSE,FALSE,detection_method=Not specified; large_host_list_review; domestic_or_livestock_hint,VIRION,virus,,,camelus dromedarius,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,58384,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,TRUE
lyssavirus rabies,11292,,Rabies,9838,Camelus dromedarius,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CAMELIDAE,ARTIODACTYLA,PCR/Sequencing,TRUE,TRUE,large_host_list_review; domestic_or_livestock_hint,VIRION,virus,,,camelus dromedarius,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,58385,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,TRUE
lyssavirus rabies,11292,,Rabies,68723,Canis adustus,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,canidae,carnivora,Antibodies,FALSE,FALSE,detection_method=Antibodies; large_host_list_review,VIRION,virus,,,canis adustus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,58554,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,68723,Canis adustus,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,canidae,carnivora,Isolation/Observation,TRUE,TRUE,large_host_list_review,VIRION,virus,,,canis adustus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,58555,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,68723,Canis adustus,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,canidae,carnivora,PCR/Sequencing,TRUE,TRUE,large_host_list_review,VIRION,virus,,,canis adustus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,58547,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,68724,Canis aureus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,Isolation/Observation,TRUE,TRUE,large_host_list_review,VIRION,virus,,,canis aureus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,58582,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,68724,Canis aureus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,large_host_list_review,VIRION,virus,,,canis aureus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,58581,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9614,Canis latrans,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,large_host_list_review,VIRION,virus,,,canis latrans,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,58660,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9614,Canis latrans,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,Antibodies,FALSE,FALSE,detection_method=Antibodies; large_host_list_review,VIRION,virus,,,canis latrans,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,58656,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9614,Canis latrans,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,Isolation/Observation,TRUE,TRUE,large_host_list_review,VIRION,virus,,,canis latrans,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,58657,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9612,Canis lupus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,Not specified,FALSE,FALSE,detection_method=Not specified; large_host_list_review,VIRION,virus,,,canis lupus,source_name,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,61254,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9612,Canis lupus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,large_host_list_review,VIRION,virus,,,canis lupus,source_name,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,61412,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9612,Canis lupus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,Antibodies,FALSE,FALSE,detection_method=Antibodies; large_host_list_review,VIRION,virus,,,canis lupus,source_name,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,61210,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9615,Canis lupus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,large_host_list_review,VIRION,virus,,,canis lupus,source_name,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,65047,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,246882,Canis lupus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,large_host_list_review,VIRION,virus,,,canis lupus,source_name,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,61158,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,68725,Canis mesomelas,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,canidae,carnivora,PCR/Sequencing,TRUE,TRUE,large_host_list_review,VIRION,virus,,,canis mesomelas,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,69861,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,68725,Canis mesomelas,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,canidae,carnivora,Isolation/Observation,TRUE,TRUE,large_host_list_review,VIRION,virus,,,canis mesomelas,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,69855,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,68725,Canis mesomelas,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,canidae,carnivora,Not specified,FALSE,FALSE,detection_method=Not specified; large_host_list_review,VIRION,virus,,,canis mesomelas,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,69860,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,68725,Canis mesomelas,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,canidae,carnivora,Antibodies,FALSE,FALSE,detection_method=Antibodies; large_host_list_review,VIRION,virus,,,canis mesomelas,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,69852,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,32534,canis simensis,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,canidae,carnivora,PCR/Sequencing,TRUE,TRUE,large_host_list_review,VIRION,virus,,,canis simensis,source_name_fallback,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,69957,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,32534,canis simensis,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,canidae,carnivora,Isolation/Observation,TRUE,TRUE,large_host_list_review,VIRION,virus,,,canis simensis,source_name_fallback,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,69954,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,32534,canis simensis,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,canidae,carnivora,Antibodies,FALSE,FALSE,detection_method=Antibodies; large_host_list_review,VIRION,virus,,,canis simensis,source_name_fallback,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,69953,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9616,canis sp.,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,canidae,carnivora,PCR/Sequencing,TRUE,FALSE,host_taxonomy_flag=unresolved_sp; large_host_list_review,VIRION,virus,,,canis sp.,source_name_fallback,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,69975,FALSE,lyssavirus rabies,11292,217,260,very_large,FALSE,unresolved_sp,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9923,capra aegagrus,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,bovidae,artiodactyla,PCR/Sequencing,TRUE,TRUE,large_host_list_review,VIRION,virus,,,capra aegagrus,source_name_fallback,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,69983,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9925,Capra hircus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,BOVIDAE,ARTIODACTYLA,Not specified,FALSE,FALSE,detection_method=Not specified; large_host_list_review; domestic_or_livestock_hint,VIRION,virus,,,capra hircus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,71190,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,TRUE
lyssavirus rabies,11292,,Rabies,9925,Capra hircus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,BOVIDAE,ARTIODACTYLA,PCR/Sequencing,TRUE,TRUE,large_host_list_review; domestic_or_livestock_hint,VIRION,virus,,,capra hircus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,71206,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,TRUE
lyssavirus rabies,11292,,Rabies,9925,Capra hircus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,BOVIDAE,ARTIODACTYLA,Isolation/Observation,TRUE,TRUE,large_host_list_review; domestic_or_livestock_hint,VIRION,virus,,,capra hircus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,71187,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,TRUE
lyssavirus rabies,11292,,Rabies,61294,capra sp.,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,bovidae,artiodactyla,PCR/Sequencing,TRUE,FALSE,host_taxonomy_flag=unresolved_sp; large_host_list_review,VIRION,virus,,,capra sp.,source_name_fallback,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,73051,FALSE,lyssavirus rabies,11292,217,260,very_large,FALSE,unresolved_sp,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,61394,caracal caracal,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,felidae,carnivora,PCR/Sequencing,TRUE,TRUE,large_host_list_review,VIRION,virus,,,caracal caracal,source_name_fallback,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,73281,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,40233,Carollia perspicillata,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,PHYLLOSTOMIDAE,CHIROPTERA,Isolation/Observation,TRUE,TRUE,large_host_list_review,VIRION,virus,,,carollia perspicillata,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,73610,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,40233,Carollia perspicillata,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,PHYLLOSTOMIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies; large_host_list_review,VIRION,virus,,,carollia perspicillata,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,73609,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,40233,Carollia perspicillata,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,PHYLLOSTOMIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,large_host_list_review,VIRION,virus,,,carollia perspicillata,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,73608,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,51338,castor canadensis,monjiviricetes,mononegavirales,rhabdoviridae,,,mammalia,castoridae,rodentia,Isolation/Observation,TRUE,TRUE,large_host_list_review,VIRION,virus,,,castor canadensis,source_name_fallback,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,73702,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9620,Cerdocyon thous,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,large_host_list_review,VIRION,virus,,,cerdocyon thous,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,74914,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9620,Cerdocyon thous,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,Antibodies,FALSE,FALSE,detection_method=Antibodies; large_host_list_review,VIRION,virus,,,cerdocyon thous,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,74909,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9620,Cerdocyon thous,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,Not specified,FALSE,FALSE,detection_method=Not specified; large_host_list_review,VIRION,virus,,,cerdocyon thous,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,74913,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9620,Cerdocyon thous,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,Isolation/Observation,TRUE,TRUE,large_host_list_review,VIRION,virus,,,cerdocyon thous,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,74912,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
lyssavirus rabies,11292,,Rabies,9860,Cervus elaphus,monjiviricetes,mononegavirales,rhabdoviridae,,CHORDATA,MAMMALIA,CERVIDAE,ARTIODACTYLA,Isolation/Observation,TRUE,TRUE,large_host_list_review,VIRION,virus,,,cervus elaphus,source_taxid_host,master_53,53,Rabies,Rabies lyssavirus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,75077,FALSE,lyssavirus rabies,11292,217,260,very_large,TRUE,species_like,FALSE,FALSE,FALSE
