"analysis_unit_id","readiness_disease_name","disease_name","species_name","tax_id","species_role","sdm_needed_for_disease","host_role_assignment","host_role_confidence","host_role_needs_manual_review","host_role_assignment_status","sdm_available","sdm_species","recommended_next_action","readiness_blocker","range_limiting_layer","roster_vector_rows","vector_sdm_species_available","direct_vector_species_or_taxa","direct_vector_confirmed_rows","direct_vector_probable_rows","direct_vector_candidate_rows","direct_vector_competent_rows","direct_vector_transmission_yes_rows","direct_vector_natural_infection_yes_rows","genbank_distinct_countries_or_territories","who_don_distinct_countries","tax_id_vector","vector_group","vector_taxon_rank","vector_join_key","has_disease_vector_evidence","has_host_vector_evidence","has_competence_evidence","best_evidence_level","best_evidence_basis","vector_record_sources","bites_humans","bites_humans_basis","vector_competence_status","transmission_demonstrated","natural_infection_reported","vector_role_hint","uncertainty_reason","taxonomy_caution","species_name_canonical","species_key","run_status","run_priority","occurrence_method","gbif_occurrence_method","start_year","end_year","min_points","target_status"
"master_3","Zika virus disease","Zika virus disease","Aedes albopictus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes albopictus",TRUE,TRUE,TRUE,"confirmed","review","lit_review",TRUE,"blood_meal","mixed","mixed","yes","primary_vector|secondary_vector","mixed_or_debated_evidence|temperature_dependent",FALSE,"Aedes albopictus","aedes albopictus","pending",283,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes apicoargenteus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes apicoargenteus",TRUE,TRUE,TRUE,"candidate","review","lit_review",TRUE,"blood_meal","unclear","","yes","","",FALSE,"Aedes apicoargenteus","aedes apicoargenteus","pending",284,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes bromeliae",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes bromeliae",TRUE,FALSE,FALSE,"candidate","review","lit_review",,"","","","","","",FALSE,"Aedes bromeliae","aedes bromeliae","pending",285,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes camptorhynchus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes camptorhynchus",TRUE,TRUE,TRUE,"probable","review","lit_review",TRUE,"blood_meal","mixed","yes","","","",FALSE,"Aedes camptorhynchus","aedes camptorhynchus","pending",286,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes dalzieli",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes dalzieli",TRUE,FALSE,FALSE,"probable","review","lit_review",,"","","","","","",FALSE,"Aedes dalzieli","aedes dalzieli","pending",287,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes detritus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes detritus",TRUE,TRUE,TRUE,"probable","review","lit_review",TRUE,"blood_meal","mixed","yes","","","temperature_dependent",FALSE,"Aedes detritus","aedes detritus","pending",288,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes flavicollis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes flavicollis",TRUE,FALSE,FALSE,"candidate; weak","review","lit_review",,"","","","","","",FALSE,"Aedes flavicollis","aedes flavicollis","pending",289,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes fowleri",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes fowleri",TRUE,FALSE,FALSE,"candidate","review","lit_review",,"","","","","","",FALSE,"Aedes fowleri","aedes fowleri","pending",290,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes furcifer",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes furcifer",TRUE,FALSE,TRUE,"confirmed","review","lit_review",,"","competent","yes","","","",FALSE,"Aedes furcifer","aedes furcifer","pending",291,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes grahamii",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes grahamii",TRUE,FALSE,FALSE,"weak","review","lit_review",,"","","","","","",FALSE,"Aedes grahamii","aedes grahamii","pending",292,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes hensilli",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes hensilli",TRUE,FALSE,TRUE,"confirmed","review","lit_review",,"","mixed","mixed","mixed","","field_detection_only|no_transmission_demonstrated",FALSE,"Aedes hensilli","aedes hensilli","pending",293,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes hirsutus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes hirsutus",TRUE,TRUE,FALSE,"candidate","review","lit_review",TRUE,"blood_meal","","","","","",FALSE,"Aedes hirsutus","aedes hirsutus","pending",294,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes jamoti",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes jamoti",TRUE,FALSE,FALSE,"weak","review","lit_review",,"","","","","","",FALSE,"Aedes jamoti","aedes jamoti","pending",295,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes japonicus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes japonicus",TRUE,TRUE,TRUE,"probable","review","lit_review",TRUE,"blood_meal","mixed","yes","","","temperature_dependent",FALSE,"Aedes japonicus","aedes japonicus","pending",296,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes luteocephalus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes luteocephalus",TRUE,FALSE,TRUE,"confirmed","review","lit_review",,"","competent","yes","yes","","",FALSE,"Aedes luteocephalus","aedes luteocephalus","pending",297,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes metallicus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes metallicus",TRUE,FALSE,FALSE,"candidate","review","lit_review",FALSE,"","","","","","",FALSE,"Aedes metallicus","aedes metallicus","pending",298,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes minutus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes minutus",TRUE,FALSE,FALSE,"candidate","review","lit_review",,"","","","","","",FALSE,"Aedes minutus","aedes minutus","pending",299,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes neoafricanus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes neoafricanus",TRUE,FALSE,FALSE,"candidate","review","lit_review",,"","","","","","",FALSE,"Aedes neoafricanus","aedes neoafricanus","pending",300,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes notoscriptus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes notoscriptus",TRUE,TRUE,TRUE,"probable","review","lit_review",TRUE,"blood_meal","mixed","mixed","","","mixed_or_debated_evidence",FALSE,"Aedes notoscriptus","aedes notoscriptus","pending",301,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes occidentalis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes occidentalis",TRUE,FALSE,FALSE,"candidate","review","lit_review",,"","","","","","",FALSE,"Aedes occidentalis","aedes occidentalis","pending",302,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes opok",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes opok",TRUE,FALSE,FALSE,"candidate","review","lit_review",,"","","","","","",FALSE,"Aedes opok","aedes opok","pending",303,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes polynesiensis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes polynesiensis",TRUE,FALSE,TRUE,"candidate","review","lit_review",,"","mixed","mixed","yes","","low_competence_or_efficiency|no_transmission_demonstrated",FALSE,"Aedes polynesiensis","aedes polynesiensis","pending",304,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes scapularis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes scapularis",TRUE,TRUE,FALSE,"candidate","review","lit_review",TRUE,"blood_meal","","","","","",FALSE,"Aedes scapularis","aedes scapularis","pending",305,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes scutellaris",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes scutellaris",TRUE,FALSE,FALSE,"candidate","review","lit_review",,"","","","","","",FALSE,"Aedes scutellaris","aedes scutellaris","pending",306,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes serratus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes serratus",TRUE,TRUE,FALSE,"candidate","review","lit_review",TRUE,"blood_meal","","","","","",FALSE,"Aedes serratus","aedes serratus","pending",307,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes taeniarostris",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes taeniarostris",TRUE,FALSE,FALSE,"weak","review","lit_review",,"","","","","","",FALSE,"Aedes taeniarostris","aedes taeniarostris","pending",308,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes taylori",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes taylori",TRUE,TRUE,TRUE,"confirmed","review","lit_review",TRUE,"blood_meal","competent","yes","","","",FALSE,"Aedes taylori","aedes taylori","pending",309,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes triseriatus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes triseriatus",TRUE,TRUE,FALSE,"weak","review","lit_review",TRUE,"blood_meal","","","","","",FALSE,"Aedes triseriatus","aedes triseriatus","pending",310,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes unilineatus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes unilineatus",TRUE,FALSE,FALSE,"weak","review","lit_review",,"","","","","","",FALSE,"Aedes unilineatus","aedes unilineatus","pending",311,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes vexans",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes vexans",TRUE,TRUE,TRUE,"probable","review","lit_review",TRUE,"blood_meal","mixed","mixed","yes","","temperature_dependent",FALSE,"Aedes vexans","aedes vexans","pending",312,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes vigilax",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes vigilax",TRUE,TRUE,FALSE,"candidate","review","lit_review",TRUE,"blood_meal","","","","","",FALSE,"Aedes vigilax","aedes vigilax","pending",313,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Aedes vittatus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","aedes vittatus",TRUE,TRUE,TRUE,"confirmed","review","lit_review",TRUE,"blood_meal","competent","yes","yes","","",FALSE,"Aedes vittatus","aedes vittatus","pending",314,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Anopheles coustani",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","anopheles coustani",TRUE,TRUE,FALSE,"candidate","review","lit_review",TRUE,"blood_meal","","","","","",FALSE,"Anopheles coustani","anopheles coustani","pending",315,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Anopheles freeborni",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","anopheles freeborni",TRUE,TRUE,TRUE,"weak","lab","lit_review",TRUE,"blood_meal","not_competent","no","","","no_infection_detected",FALSE,"Anopheles freeborni","anopheles freeborni","pending",316,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Anopheles gambiae",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","anopheles gambiae",TRUE,TRUE,FALSE,"weak","review","lit_review",TRUE,"blood_meal","","","","","",FALSE,"Anopheles gambiae","anopheles gambiae","pending",317,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Anopheles gambiae s l",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","sensu_lato","anopheles gambiae s l",TRUE,FALSE,TRUE,"weak","review","lit_review",,"","unclear","","yes","","",FALSE,"Anopheles gambiae s l","anopheles gambiae s l","pending",318,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Anopheles quadrimaculatus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","anopheles quadrimaculatus",TRUE,TRUE,TRUE,"weak","lab","lit_review",TRUE,"blood_meal","not_competent","no","","","no_infection_detected",FALSE,"Anopheles quadrimaculatus","anopheles quadrimaculatus","pending",319,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Culex annulirostris",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","culex annulirostris",TRUE,TRUE,FALSE,"candidate","review","lit_review",TRUE,"blood_meal","","","","","",FALSE,"Culex annulirostris","culex annulirostris","pending",320,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Culex coronator",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","culex coronator",TRUE,TRUE,TRUE,"weak","review","lit_review",TRUE,"blood_meal","unclear","","yes","","field_detection_only",FALSE,"Culex coronator","culex coronator","pending",321,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Culex neavei",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","culex neavei",TRUE,TRUE,FALSE,"candidate","review","lit_review",TRUE,"blood_meal","","","","","",FALSE,"Culex neavei","culex neavei","pending",322,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Culex perfuscus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","culex perfuscus",TRUE,FALSE,FALSE,"candidate","review","lit_review",,"","","","","","",FALSE,"Culex perfuscus","culex perfuscus","pending",323,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Culex pipiens",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","culex pipiens",TRUE,TRUE,TRUE,"candidate","review","lit_review",TRUE,"blood_meal","not_competent","no","no","","limited_or_indirect_support|population_dependent|predicted_only|temperature_dependent",FALSE,"Culex pipiens","culex pipiens","pending",324,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Culex pipiens biotype molestus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","infraspecific","culex pipiens biotype molestus",TRUE,FALSE,TRUE,"weak","review","lit_review",,"","not_competent","no","","","temperature_dependent",FALSE,"Culex pipiens biotype molestus","culex pipiens biotype molestus","pending",325,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Culex pipiens biotype pipiens",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","infraspecific","culex pipiens biotype pipiens",TRUE,FALSE,TRUE,"weak","review","lit_review",,"","not_competent","no","","","temperature_dependent",FALSE,"Culex pipiens biotype pipiens","culex pipiens biotype pipiens","pending",326,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Culex pipiens molestus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","infraspecific","culex pipiens molestus",TRUE,TRUE,FALSE,"candidate","review","lit_review",TRUE,"blood_meal","","","","","",TRUE,"Culex pipiens molestus","culex pipiens molestus","pending",327,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Culex quinquefasciatus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","culex quinquefasciatus",TRUE,TRUE,TRUE,"candidate","review","lit_review",TRUE,"blood_meal","mixed","mixed","mixed","","limited_or_indirect_support|mixed_or_debated_evidence|population_dependent|predicted_only",FALSE,"Culex quinquefasciatus","culex quinquefasciatus","pending",328,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Culex rubinotus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","culex rubinotus",TRUE,FALSE,FALSE,"candidate","review","lit_review",,"","","","","","",FALSE,"Culex rubinotus","culex rubinotus","pending",329,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Culex tarsalis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","culex tarsalis",TRUE,TRUE,TRUE,"candidate","review","lit_review",TRUE,"blood_meal","not_competent","no","yes","","field_detection_only|no_infection_detected",FALSE,"Culex tarsalis","culex tarsalis","pending",330,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Culex torrentium",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","culex torrentium",TRUE,FALSE,TRUE,"weak","review","lit_review",,"","not_competent","no","","","temperature_dependent",FALSE,"Culex torrentium","culex torrentium","pending",331,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Eretmapodites inornatus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","eretmapodites inornatus",TRUE,FALSE,FALSE,"weak","review","lit_review",,"","","","","","",FALSE,"Eretmapodites inornatus","eretmapodites inornatus","pending",332,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Eretmapodites quinquevittatus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","eretmapodites quinquevittatus",TRUE,FALSE,FALSE,"weak","review","lit_review",,"","","","","","",FALSE,"Eretmapodites quinquevittatus","eretmapodites quinquevittatus","pending",333,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Mansonia uniformis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","infraspecific","mansonia uniformis",TRUE,TRUE,FALSE,"candidate","review","lit_review",TRUE,"blood_meal","","","","","",TRUE,"Mansonia uniformis","mansonia uniformis","pending",334,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Psorophora ferox",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","psorophora ferox",TRUE,TRUE,TRUE,"candidate","review","lit_review",TRUE,"blood_meal","unclear","","no","","limited_or_indirect_support|predicted_only",FALSE,"Psorophora ferox","psorophora ferox","pending",335,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_3","Zika virus disease","Zika virus disease","Runchomyia frontosa",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",56,0,56,7,7,27,4,7,11,78,14,,"mosquito","species","runchomyia frontosa",TRUE,FALSE,TRUE,"candidate","review","lit_review",,"","unclear","","no","","limited_or_indirect_support|predicted_only",FALSE,"Runchomyia frontosa","runchomyia frontosa","pending",336,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
