disease_name,active_source_pathogens,network_pathogen,pathogen_tax_ids,host,host_tax_id,host_class,host_order,host_family,in_gibb_etal,in_empres_i,priority_prototype_status,active_scope_reason,network_pathogen_raw_examples,disease_name_raw_examples,detection_method_examples,main_source_examples,source_row_count,is_human,is_livestock_like,is_bird,is_rodent,is_bat,is_primate,host_role_candidate,candidate_basis,role_confidence,needs_manual_review,review_priority
Venezuelan equine encephalitis,Alphavirus venezuelan,Alphavirus venezuelan,11036,Nectomys squamipes,29117,mammalia,rodentia,cricetidae,FALSE,TRUE,both,in_gibb_etal=FALSE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphavirus venezuelan,Venezuelan equine encephalitis,Isolation/Observation,VIRION,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Venezuelan equine encephalitis,Alphavirus venezuelan,Alphavirus venezuelan,11036,Proechimys guyannensis,128105,mammalia,rodentia,echimyidae,FALSE,TRUE,both,in_gibb_etal=FALSE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphavirus venezuelan,Venezuelan equine encephalitis,Isolation/Observation,VIRION,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Venezuelan equine encephalitis,Alphavirus venezuelan,Alphavirus venezuelan,11036,Proechimys semispinosus,1246547,mammalia,rodentia,echimyidae,FALSE,TRUE,both,in_gibb_etal=FALSE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphavirus venezuelan,Venezuelan equine encephalitis,Isolation/Observation,VIRION,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Venezuelan equine encephalitis,Alphavirus venezuelan,Alphavirus venezuelan,11036,Rattus norvegicus,10116,mammalia,rodentia,muridae,FALSE,TRUE,both,in_gibb_etal=FALSE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphavirus venezuelan,Venezuelan equine encephalitis,Isolation/Observation,VIRION,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Venezuelan equine encephalitis,Alphavirus venezuelan,Alphavirus venezuelan,11036,Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,FALSE,TRUE,both,in_gibb_etal=FALSE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphavirus venezuelan,Venezuelan equine encephalitis,Isolation/Observation,VIRION,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Venezuelan equine encephalitis,Alphavirus venezuelan,Alphavirus venezuelan,11036,Zygodontomys brevicauda,157541,mammalia,rodentia,cricetidae,FALSE,TRUE,both,in_gibb_etal=FALSE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphavirus venezuelan,Venezuelan equine encephalitis,Isolation/Observation,VIRION,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
Venezuelan equine encephalitis,Alphavirus venezuelan,Alphavirus venezuelan,11036,Homo sapiens,9606,,,,FALSE,TRUE,both,in_gibb_etal=FALSE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphavirus venezuelan,Venezuelan equine encephalitis,Isolation/Observation; PCR/Sequencing,VIRION,1,TRUE,FALSE,,,,,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_human_triage
Venezuelan equine encephalitis,Alphavirus venezuelan,Alphavirus venezuelan,11036,Urocyon cinereoargenteus,55040,mammalia,carnivora,canidae,FALSE,TRUE,both,in_gibb_etal=FALSE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphavirus venezuelan,Venezuelan equine encephalitis,Isolation/Observation,VIRION,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,standard_review
Venezuelan equine encephalitis,Alphavirus venezuelan,Alphavirus venezuelan,11036,Didelphis marsupialis,9268,mammalia,didelphimorphia,didelphidae,FALSE,TRUE,both,in_gibb_etal=FALSE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphavirus venezuelan,Venezuelan equine encephalitis,Isolation/Observation,VIRION,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,standard_review
Venezuelan equine encephalitis,Alphavirus venezuelan,Alphavirus venezuelan,11036,Marmosa robinsoni,91496,mammalia,didelphimorphia,didelphidae,FALSE,TRUE,both,in_gibb_etal=FALSE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphavirus venezuelan,Venezuelan equine encephalitis,Isolation/Observation,VIRION,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,standard_review
Venezuelan equine encephalitis,Alphavirus venezuelan,Alphavirus venezuelan,11036,Equus asinus,9793,mammalia,perissodactyla,equidae,FALSE,TRUE,both,in_gibb_etal=FALSE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphavirus venezuelan,Venezuelan equine encephalitis,Isolation/Observation,VIRION,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,standard_review
Venezuelan equine encephalitis,Alphavirus venezuelan,Alphavirus venezuelan,11036,Butorides virescens,110671,,,,FALSE,TRUE,both,in_gibb_etal=FALSE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Alphavirus venezuelan,Venezuelan equine encephalitis,Isolation/Observation,VIRION,1,FALSE,FALSE,,,,,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,standard_review
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Gallus gallus,9031,aves,galliformes,phasianidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,high_livestock_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Bos taurus,9913,mammalia,artiodactyla,bovidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,high_livestock_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Camelus dromedarius,9838,mammalia,artiodactyla,camelidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,high_livestock_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Ovis aries,9940,mammalia,artiodactyla,bovidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,high_livestock_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Equus caballus,9796,mammalia,perissodactyla,equidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,high_livestock_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Equus ferus,1114792,mammalia,perissodactyla,equidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,high_livestock_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Camelus bactrianus,9837,,,,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,TRUE,,,,,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,high_livestock_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Accipiter cooperii,261198,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Accipiter nisus,211598,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Accipiter striatus,56330,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Aegypius monachus,8959,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Aquila adalberti,52408,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Aquila chrysaetos,8962,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Aquila fasciata,252784,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Buteo buteo,30397,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Buteo jamaicensis,56263,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Buteo lineatus,223475,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Buteo regalis,223441,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Buteo swainsoni,156757,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Clanga pomarina,2675520,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Gyps fulvus,36247,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Haliaeetus albicilla,8969,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Haliaeetus leucocephalus,52644,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Ictinia mississippiensis,371914,aves,accipitriformes,accipitridae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Pandion haliaetus,56262,aves,accipitriformes,pandionidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Alopochen aegyptiaca,30382,aves,anseriformes,anatidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Anas platyrhynchos,8839,aves,anseriformes,anatidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082,Anser anser,8843,aves,anseriformes,anatidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Anser indicus,8846,aves,anseriformes,anatidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Branta canadensis,8853,aves,anseriformes,anatidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Cereopsis novaehollandiae,8858,aves,anseriformes,anatidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Cygnus buccinator,48397,aves,anseriformes,anatidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Cygnus olor,8869,aves,anseriformes,anatidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Mergus squamatus,670348,aves,anseriformes,anatidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Spatula querquedula,75856,aves,anseriformes,anatidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Apus apus,8895,aves,caprimulgiformes,apodidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,3048448,Calypte costae,371909,aves,caprimulgiformes,trochilidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,PCR/Sequencing,VIRION,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
West Nile fever,Orthoflavivirus nilense,Orthoflavivirus nilense,11082; 3048448,Coragyps atratus,33614,aves,cathartiformes,cathartidae,TRUE,TRUE,prototype,in_gibb_etal=TRUE; in_empres_i=TRUE; deferred_broad_vesiculovirus=FALSE,Orthoflavivirus nilense,West Nile fever,Isolation/Observation; PCR/Sequencing,VIRION,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,host_present_in_system,host appears in canonical WHO disease-pathogen-host backbone; role-specific reservoir/amplifier/incidental/dead-end evidence not assessed,low,TRUE,medium_ecology_triage
