Pathogen,PathogenTaxID,PHEIC risk,Disease_name,HostTaxID,Host,PathogenClass,PathogenOrder,PathogenFamily,PathogenGenus,HostPhylum,HostClass,HostFamily,HostOrder,DetectionMethod,high_quality_detection,downstream_default_include,downstream_review_reason,MainSource,PathogenType,in_gibb_etal,in_empres_i,modelling_scope_status,modelling_scope_reason,Host_raw,host_name_cleaning_method,source_database,source_assoc_id,source_host_flag_id,host_taxonomy_ready,host_taxonomy_flag,is_human_host,is_model_or_lab_host,is_domestic_or_livestock_hint,host_network_source,source_table,possible_cross_source_duplicate_flag,analysis_unit_id,master_row,disease_master_name,resolved_pathogen_name,host_query_bucket,match_review_flag,shared_species_proxy_flag,match_review_notes,host_count_for_analysis_unit,host_count_flag
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9913,Bos taurus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,mammalia,bovidae,artiodactyla,PCR/Sequencing,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Bos taurus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,44725,Bothriechis schlegelii,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,viperidae,squamata,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Bothriechis schlegelii,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,141274,Cacatua galerita,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,aves,cacatuidae,psittaciformes,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Cacatua galerita,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,34884,Callorhinus ursinus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,mammalia,otariidae,carnivora,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Callorhinus ursinus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9612,Canis lupus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,mammalia,canidae,carnivora,Not specified,FALSE,FALSE,detection_method=Not specified,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Canis lupus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9612,Canis lupus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,mammalia,canidae,carnivora,PCR/Sequencing,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Canis lupus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9925,capra hircus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,,,,,Not specified,FALSE,FALSE,detection_method=Not specified,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,capra hircus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,10141,Cavia porcellus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,mammalia,caviidae,rodentia,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Cavia porcellus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,TRUE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9860,cervus elaphus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,,,,,Antibodies,FALSE,FALSE,detection_method=Antibodies,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,cervus elaphus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,179908,Chamaeleo calyptratus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,chamaeleonidae,squamata,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Chamaeleo calyptratus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,44492,Chelodina oblonga,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,chelidae,testudines,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Chelodina oblonga,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,103699,Chlamydosaurus kingii,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,agamidae,squamata,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Chlamydosaurus kingii,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,37601,Chloris chloris,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,aves,fringillidae,passeriformes,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Chloris chloris,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,85066,Corvus brachyrhynchos,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,aves,corvidae,passeriformes,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Corvus brachyrhynchos,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,125876,Crotalus willardi,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,viperidae,squamata,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Crotalus willardi,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,57098,Cyclura cornuta,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,iguanidae,squamata,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Cyclura cornuta,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,118679,Cyclura cychlura,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,iguanidae,squamata,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Cyclura cychlura,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,13029,Cynoscion nebulosus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,actinopterygii,sciaenidae,perciformes,PCR/Sequencing,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Cynoscion nebulosus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,1458430,Dendrelaphis punctulatus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,colubridae,squamata,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Dendrelaphis punctulatus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,176064,Eos cyanogenia,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,aves,psittacidae,psittaciformes,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Eos cyanogenia,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9796,Equus caballus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,mammalia,equidae,perissodactyla,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Equus caballus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9796,Equus caballus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,mammalia,equidae,perissodactyla,Not specified,FALSE,FALSE,detection_method=Not specified,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Equus caballus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9796,Equus caballus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,mammalia,equidae,perissodactyla,PCR/Sequencing,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Equus caballus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9365,Erinaceus europaeus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,mammalia,erinaceidae,eulipotyphla,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Erinaceus europaeus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,481883,Eublepharis macularius,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,eublepharidae,squamata,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Eublepharis macularius,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,204898,Eulamprus heatwolei,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,scincidae,squamata,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Eulamprus heatwolei,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,74365,Euprepiophis mandarinus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,colubridae,squamata,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Euprepiophis mandarinus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,100819,Falco tinnunculus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,aves,falconidae,falconiformes,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Falco tinnunculus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9685,Felis catus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,mammalia,felidae,carnivora,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Felis catus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9031,Gallus gallus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,aves,phasianidae,galliformes,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Gallus gallus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,TRUE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9031,Gallus gallus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,aves,phasianidae,galliformes,Not specified,FALSE,FALSE,detection_method=Not specified,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Gallus gallus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,TRUE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9031,Gallus gallus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,aves,phasianidae,galliformes,PCR/Sequencing,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Gallus gallus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,TRUE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,94190,Genetta genetta,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,mammalia,viverridae,carnivora,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Genetta genetta,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9593,Gorilla gorilla,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,mammalia,hominidae,primates,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Gorilla gorilla,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9700,Herpestes ichneumon,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,mammalia,herpestidae,carnivora,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Herpestes ichneumon,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,121332,Heterodon nasicus,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,dipsadidae,squamata,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Heterodon nasicus,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9606,Homo sapiens,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,,,,,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Homo sapiens,existing_who_network_host,CLOVER,,,TRUE,species_like,TRUE,TRUE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9606,Homo sapiens,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,,,,,Not specified,FALSE,FALSE,detection_method=Not specified,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Homo sapiens,existing_who_network_host,CLOVER,,,TRUE,species_like,TRUE,TRUE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,9606,Homo sapiens,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,,,,,PCR/Sequencing,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Homo sapiens,existing_who_network_host,CLOVER,,,TRUE,species_like,TRUE,TRUE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,83403,Hoplocephalus bungaroides,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,elapidae,squamata,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Hoplocephalus bungaroides,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
salmonella enterica,28901,High,Non-typhoidal salmonellosis,8517,Iguana iguana,gammaproteobacteria,enterobacterales,enterobacteriaceae,salmonella,chordata,reptilia,iguanidae,squamata,Isolation/Observation,TRUE,TRUE,,CLOVER,bacteria,,,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,Iguana iguana,existing_who_network_host,CLOVER,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
