analysis_unit_id,readiness_disease_name,disease_name,species_name,tax_id,host_class,host_order,host_family,host_detection_method,host_role_assignment,host_role_confidence,host_role_needs_manual_review,host_role_assignment_status,source_pathogens,in_current_role_review_scope,in_gibb_etal,in_empres_i,taxonomy_caution
master_28,Hepatitis E,Hepatitis E,Cervus nippon,223998,mammalia,artiodactyla,cervidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Cervus nippon,92867,mammalia,artiodactyla,cervidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Cervus nippon,9863,mammalia,artiodactyla,cervidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Egretta garzetta,188379,aves,pelecaniformes,ardeidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Equus caballus,9796,mammalia,perissodactyla,equidae,Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Equus przewalskii,9798,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Felis catus,9685,mammalia,carnivora,felidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Gallus gallus,9031,aves,galliformes,phasianidae,Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Homo sapiens,9606,,,,Antibodies; Isolation/Observation; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Hydrochoerus hydrochaeris,10149,mammalia,rodentia,caviidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Hystrix cristata,10137,mammalia,rodentia,hystricidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Lama glama,9844,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Lophura nycthemera,9046,aves,galliformes,phasianidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Lynx lynx,13125,mammalia,carnivora,felidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Macaca fascicularis,9541,mammalia,primates,cercopithecidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Macaca fuscata,9542,mammalia,primates,cercopithecidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Macaca mulatta,9544,mammalia,primates,cercopithecidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Mus musculus,10090,mammalia,rodentia,muridae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Mus spretus,10096,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Mustela lutreola,9666,mammalia,carnivora,mustelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Neofelis nebulosa,61452,mammalia,carnivora,felidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Neogale vison,452646,mammalia,carnivora,mustelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Niviventer niviventer,83757,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Nyctereutes procyonoides,34880,mammalia,carnivora,canidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Oryctolagus cuniculus,9986,mammalia,lagomorpha,leporidae,Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Ovis aries,9940,mammalia,artiodactyla,bovidae,Antibodies; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Paguma larvata,9675,mammalia,carnivora,viverridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Pan troglodytes,9598,mammalia,primates,hominidae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Panthera tigris,9694,mammalia,carnivora,felidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Peromyscus boylii,56316,mammalia,rodentia,cricetidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Peromyscus eremicus,42410,mammalia,rodentia,cricetidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Peromyscus leucopus,10041,mammalia,rodentia,cricetidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Peromyscus maniculatus,10042,mammalia,rodentia,cricetidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Rattus losea,69075,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Rattus norvegicus,10116,mammalia,rodentia,muridae,Antibodies; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Rattus rattus,10117,mammalia,rodentia,muridae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Rattus rattus,796024,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Rattus tanezumi,35732,mammalia,rodentia,muridae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Rattus tiomanicus,83755,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Suncus murinus,9378,mammalia,eulipotyphla,soricidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Sundamys muelleri,83761,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Sus scrofa,1611880,mammalia,artiodactyla,suidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Sus scrofa,375578,mammalia,artiodactyla,suidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Sus scrofa,9823,mammalia,artiodactyla,suidae,Antibodies; Isolation/Observation; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Sus scrofa,9825,mammalia,artiodactyla,suidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Ursus thibetanus,9642,mammalia,carnivora,ursidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,Urva javanica,140016,mammalia,carnivora,herpestidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,balearica regulorum,925459,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,bandicota bengalensis,69079,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,bison bison,9901,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,clethrionomys gapperi,473866,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,dama dama,30532,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,elaphodus cephalophus,109298,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,giraffa camelopardalis,9894,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,muntiacus reevesi,9886,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,neotoma albigula,42408,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,neotoma mexicana,105149,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,neotoma micropus,105150,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,oryzomys palustris,37020,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,rattus exulans,34854,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,rattus pyctoris,583359,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_28,Hepatitis E,Hepatitis E,rucervus duvaucelii,43328,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Paslahepevirus balayani genotype 3,FALSE,FALSE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Alouatta guariba,182256,mammalia,primates,atelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Artibeus jamaicensis,9417,mammalia,chiroptera,phyllostomidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Artibeus planirostris,40230,mammalia,chiroptera,phyllostomidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Callithrix,9485,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Callithrix jacchus,9483,mammalia,primates,callitrichidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Chlorocebus aethiops,9534,mammalia,primates,cercopithecidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Eidolon helvum,77214,mammalia,chiroptera,pteropodidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Epomophorus labiatus,903567,mammalia,chiroptera,pteropodidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Glossophaga mutica,2994998,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Homo sapiens,9606,,,,Isolation/Observation; Not specified; PCR/Sequencing,amplifying_host,high,FALSE,draft_source_backed,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Macaca mulatta,9544,mammalia,primates,cercopithecidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Molossus nigricans,2997257,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Mus musculus,10090,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Pan troglodytes,9598,mammalia,primates,hominidae,Not specified,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Pongo pygmaeus,9600,mammalia,primates,hominidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Rattus norvegicus,10116,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Rousettus aegyptiacus,9407,mammalia,chiroptera,pteropodidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Sapajus libidinosus,1126382,mammalia,primates,cebidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Sturnira parvidens,196700,mammalia,chiroptera,phyllostomidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,Suncus murinus,9378,mammalia,eulipotyphla,soricidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_3,Zika virus disease,Zika virus disease,mops condylurus,258863,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus zikaense,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Artibeus jamaicensis,9417,mammalia,chiroptera,phyllostomidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Cercopithecus ascanius,36223,mammalia,primates,cercopithecidae,Antibodies; Not specified,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Chlorocebus aethiops,9534,mammalia,primates,cercopithecidae,Isolation/Observation; Not specified,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Dermanura phaeotis,40229,mammalia,chiroptera,phyllostomidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Erythrocebus patas,9538,mammalia,primates,cercopithecidae,Isolation/Observation,amplifying_host,medium,TRUE,draft_source_backed,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Glossophaga mutica,2994998,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Gorilla gorilla,9593,mammalia,primates,hominidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Hipposideros caffer,302402,mammalia,chiroptera,hipposideridae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Homo sapiens,9606,,,,Isolation/Observation; Not specified; PCR/Sequencing,amplifying_host,high,FALSE,draft_source_backed,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Macaca fascicularis,9541,mammalia,primates,cercopithecidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Macaca mulatta,9544,mammalia,primates,cercopithecidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Mastomys natalensis,10112,mammalia,rodentia,muridae,Antibodies,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Molossus nigricans,2997257,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Mops pumilus,242384,mammalia,chiroptera,molossidae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Mus musculus,10090,mammalia,rodentia,muridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Pan troglodytes,9598,mammalia,primates,hominidae,Antibodies; Not specified,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Papio hamadryas,9557,mammalia,primates,cercopithecidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Papio papio,100937,mammalia,primates,cercopithecidae,Isolation/Observation,amplifying_host,medium,TRUE,draft_source_backed,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Papio ursinus,36229,mammalia,primates,cercopithecidae,Antibodies; Not specified,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Passer luteus,58821,aves,passeriformes,passeridae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Peropteryx macrotis,249015,mammalia,chiroptera,emballonuridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Rattus rattus,10117,mammalia,rodentia,muridae,Antibodies,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Rousettus aegyptiacus,9407,mammalia,chiroptera,pteropodidae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Rousettus leschenaultii,9408,mammalia,chiroptera,pteropodidae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Scotophilus kuhlii,153297,mammalia,chiroptera,vespertilionidae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Sturnira parvidens,196700,mammalia,chiroptera,phyllostomidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,Xerus erythropus,327507,mammalia,rodentia,sciuridae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,chlorocebus pygerythrus,60710,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,eulemur fulvus,13515,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_4,Chikungunya fever,Chikungunya fever,galago senegalensis,9465,,,,Antibodies; Not specified,host_presence_only,low,TRUE,candidate_only,Alphavirus chikungunya,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Alouatta,9501,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Alouatta caraya,9502,mammalia,primates,atelidae,Antibodies; Isolation/Observation; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Alouatta guariba,182256,mammalia,primates,atelidae,Isolation/Observation; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Alouatta guariba,183328,mammalia,primates,atelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Alouatta sara,121123,mammalia,primates,atelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Alouatta seniculus,9503,mammalia,primates,atelidae,Antibodies; Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Aotus azarae,30591,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Artibeus jamaicensis,9417,mammalia,chiroptera,phyllostomidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Artibeus lituratus,27634,mammalia,chiroptera,phyllostomidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Ateles geoffroyi,9509,mammalia,primates,atelidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Bradypus tridactylus,9354,mammalia,pilosa,bradypodidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
