disease_name,disease_name_clean,vector_species,vector_species_clean,vector_group,vector_group_clean,best_evidence_level,best_evidence_basis,record_sources,source_count,supporting_row_count,locations_summary,sources_summary,notes_summary,has_lit_review,has_efsa,vector_species_rule_cleaned,taxonomy_cleanup_method,vector_species_original,vector_species_taxonomy_cleaned,vector_taxon_rank,review_needed,review_note
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Amblyomma testudinarium,amblyomma testudinarium,tick,tick,confirmed,field,lit_review,1,5,"Miyazaki Prefecture, Japan; ROK; Japan; SFTS endemic areas",Casel et al. 2021; Cui et al. 2024; Sato et al. 2021; Wang et al. 2021 Table 1; Xu et al. 2024,also vector; PCR only; primary vector; virus isolated,TRUE,FALSE,amblyomma testudinarium,no_change,Amblyomma testudinarium,amblyomma testudinarium,species,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Dermacentor nuttalli,dermacentor nuttalli,tick,tick,weak,review,lit_review,1,1,SFTS endemic areas,Casel et al. 2021,PCR only,TRUE,FALSE,dermacentor nuttalli,no_change,Dermacentor nuttalli,dermacentor nuttalli,species,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Dermacentor silvarum,dermacentor silvarum,tick,tick,weak,lab,lit_review,1,2,China,Hu et al. 2020; Xu et al. 2024,PCR only; PCR only; animal negative,TRUE,FALSE,dermacentor silvarum,no_change,Dermacentor silvarum,dermacentor silvarum,species,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Haemaphysalis concinna,haemaphysalis concinna,tick,tick,weak,review,lit_review,1,2,China,Wang et al. 2021 Table 1; Xu et al. 2024,PCR only,TRUE,FALSE,haemaphysalis concinna,no_change,Haemaphysalis concinna,haemaphysalis concinna,species,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Haemaphysalis flava,haemaphysalis flava,tick,tick,confirmed,review,lit_review,1,6,"Miyazaki Prefecture, Japan; ROK; Japan; SFTS endemic areas",Casel et al. 2021; Cui et al. 2024; Sato et al. 2021; Sun et al. 2024; Wang et al. 2021 Table 1; Xu et al. 2024,also vector; background-cited transmitter; common transmission vector; PCR only; virus isolated; potential human vector,TRUE,FALSE,haemaphysalis flava,no_change,Haemaphysalis flava,haemaphysalis flava,species,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Haemaphysalis formosensis,haemaphysalis formosensis,tick,tick,candidate,field,lit_review,1,3,"Japan; Miyazaki Prefecture, Japan",Sato et al. 2021; Wang et al. 2021 Table 1; Xu et al. 2024,PCR only; virus isolated; maintenance role,TRUE,FALSE,haemaphysalis formosensis,no_change,Haemaphysalis formosensis,haemaphysalis formosensis,infraspecific,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Haemaphysalis hystricis,haemaphysalis hystricis,tick,tick,probable,field,lit_review,1,3,"Japan; Miyazaki Prefecture, Japan",Sato et al. 2021; Wang et al. 2021 Table 1; Xu et al. 2024,PCR only; virus isolated; potential vector,TRUE,FALSE,haemaphysalis hystricis,no_change,Haemaphysalis hystricis,haemaphysalis hystricis,species,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Haemaphysalis japonica,haemaphysalis japonica,tick,tick,weak,review,lit_review,1,1,,Xu et al. 2024,PCR only,TRUE,FALSE,haemaphysalis japonica,no_change,Haemaphysalis japonica,haemaphysalis japonica,species,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Haemaphysalis longicornis,haemaphysalis longicornis,tick,tick,confirmed,review,lit_review,1,8,Asia; Asia-Pacific region; China,Casel et al. 2021; Cui et al. 2024; Hu et al. 2020; Huang et al. 2020; Sun et al. 2024; Wang et al. 2021; Xu et al. 2024; Zhang et al. 2022,main transmission vector; main vector; positive control; established vector; primary transmission vector; primary transmitter; tick vector; primary vector; suspected vector; transmitted by; major role,TRUE,FALSE,haemaphysalis longicornis,no_change,Haemaphysalis longicornis,haemaphysalis longicornis,species,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Haemaphysalis megaspinosa,haemaphysalis megaspinosa,tick,tick,candidate,field,lit_review,1,2,"Japan; ROK; Miyazaki Prefecture, Japan",Sato et al. 2021; Wang et al. 2021 Table 1,PCR only; virus isolated; maintenance role,TRUE,FALSE,haemaphysalis megaspinosa,no_change,Haemaphysalis megaspinosa,haemaphysalis megaspinosa,species,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Hyalomma asiaticum,hyalomma asiaticum,tick,tick,weak,review,lit_review,1,1,SFTS endemic areas,Casel et al. 2021,PCR only,TRUE,FALSE,hyalomma asiaticum,no_change,Hyalomma asiaticum,hyalomma asiaticum,species,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Ixodes nipponensis,ixodes nipponensis,tick,tick,confirmed,review,lit_review,1,4,ROK; SFTS endemic areas,Casel et al. 2021; Cui et al. 2024; Wang et al. 2021 Table 1; Xu et al. 2024,also vector; PCR only,TRUE,FALSE,ixodes nipponensis,no_change,Ixodes nipponensis,ixodes nipponensis,species,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Ixodes persulcatus,ixodes persulcatus,tick,tick,weak,lab,lit_review,1,2,China,Hu et al. 2020; Xu et al. 2024,PCR only; PCR only; no transmission,TRUE,FALSE,ixodes persulcatus,no_change,Ixodes persulcatus,ixodes persulcatus,species,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Ixodes sinensis,ixodes sinensis,tick,tick,confirmed,review,lit_review,1,4,central and southern China; China,Cui et al. 2024; Hu et al. 2020; Sun et al. 2024; Wang et al. 2021,also vector; human-feeding note; background-cited transmitter; efficient vector; transovarial; transovarial/horizontal transmission,TRUE,FALSE,ixodes sinensis,no_change,Ixodes sinensis,ixodes sinensis,species,FALSE,
Severe fever with thrombocytopenia syndrome (SFTS),severe fever with thrombocytopenia syndrome sfts,Rhipicephalus microplus,rhipicephalus microplus,tick,tick,weak,review,lit_review,1,2,China; SFTS endemic areas,Casel et al. 2021; Wang et al. 2021 Table 1,PCR only,TRUE,FALSE,rhipicephalus microplus,no_change,Rhipicephalus microplus,rhipicephalus microplus,species,FALSE,
Tick-borne encephalitis,tick borne encephalitis,Dermacentor marginatus,dermacentor marginatus,tick,tick,confirmed,review,lit_review,1,1,Central Europe,Kwasnik et al. 2023,,TRUE,FALSE,dermacentor marginatus,no_change,Dermacentor marginatus,dermacentor marginatus,species,FALSE,
Tick-borne encephalitis,tick borne encephalitis,Dermacentor reticulatus,dermacentor reticulatus,tick,tick,confirmed,review,lit_review,1,5,Central Europe; northern Saxony Germany; Poland; Poland; Germany; Rhine plain southwestern Germany,Biernat et al. 2014; Chitimia-Dobler et al. 2019; Kwasnik et al. 2023; Ott et al. 2020; Pustijanac et al. 2023,adult pools; repeated isolation; equal role; PCR only; significant involvement; single isolate; debated,TRUE,FALSE,dermacentor reticulatus,no_change,Dermacentor reticulatus,dermacentor reticulatus,species,FALSE,
Tick-borne encephalitis,tick borne encephalitis,Haemaphysalis concinna,haemaphysalis concinna,tick,tick,confirmed,review,lit_review,1,3,Asia; Central Europe,Kwasnik et al. 2023; Mittova et al. 2024; Pustijanac et al. 2023,major vector in Asia; significant vector,TRUE,FALSE,haemaphysalis concinna,no_change,Haemaphysalis concinna,haemaphysalis concinna,species,FALSE,
Tick-borne encephalitis,tick borne encephalitis,Haemaphysalis inermis,haemaphysalis inermis,tick,tick,probable,review,lit_review,1,1,,Kwasnik et al. 2023,experimental competence,TRUE,FALSE,haemaphysalis inermis,no_change,Haemaphysalis inermis,haemaphysalis inermis,species,FALSE,
Tick-borne encephalitis,tick borne encephalitis,Haemaphysalis punctata,haemaphysalis punctata,tick,tick,confirmed,review,lit_review,1,1,Central Europe,Kwasnik et al. 2023,,TRUE,FALSE,haemaphysalis punctata,no_change,Haemaphysalis punctata,haemaphysalis punctata,species,FALSE,
Tick-borne encephalitis,tick borne encephalitis,Ixodes arboricola,ixodes arboricola,tick,tick,confirmed,review,lit_review,1,1,Central Europe,Kwasnik et al. 2023,,TRUE,FALSE,ixodes arboricola,no_change,Ixodes arboricola,ixodes arboricola,species,FALSE,
Tick-borne encephalitis,tick borne encephalitis,Ixodes gibbosus,ixodes gibbosus,tick,tick,weak,review,lit_review,1,1,Mediterranean region,Kwasnik et al. 2023,marginal vector,TRUE,FALSE,ixodes gibbosus,no_change,Ixodes gibbosus,ixodes gibbosus,species,FALSE,
Tick-borne encephalitis,tick borne encephalitis,Ixodes hexagonus,ixodes hexagonus,tick,tick,confirmed,review,lit_review,1,1,Central Europe,Kwasnik et al. 2023,,TRUE,FALSE,ixodes hexagonus,no_change,Ixodes hexagonus,ixodes hexagonus,species,FALSE,
Tick-borne encephalitis,tick borne encephalitis,Ixodes persulcatus,ixodes persulcatus,tick,tick,confirmed,review,lit_review,1,8,"nontropical Eurasia; parts of the Baltic States, Finland, Russia, and Siberia; Russia and Asia; Simo, Finnish Lapland, Finland; widespread, including central Europe, Scandinavia and the UK",Belova et al. 2023; Jääskeläinen et al. 2011; Kazimírová et al. 2017; Korenberg 2000; Kwasnik et al. 2023; Mittova et al. 2024; Petit et al. 2024; Pustijanac et al. 2023,field infection and virus isolation; main vector in Russia and Asia; main vector; lab competence; principal vector; table-listed,TRUE,FALSE,ixodes persulcatus,no_change,Ixodes persulcatus,ixodes persulcatus,species,FALSE,
Tick-borne encephalitis,tick borne encephalitis,Ixodes ricinus,ixodes ricinus,tick,tick,confirmed,field+lab,lit_review,1,11,"Central, Eastern and Northern Europe; central, northern, and eastern Europe; Europe; nontropical Eurasia; northern Saxony Germany; Odenwald Hills southwestern Germany",Belova et al. 2023; Chitimia-Dobler et al. 2019; Jääskeläinen et al. 2011; Kazimírová et al. 2017; Korenberg 2000; Kwasnik et al. 2023; Mittova et al. 2024; Ott et al. 2020; Petit et al. 2024; Pustijanac et al. 2023; Weisheit et al. 2015,main vector; main vector; lab competence; natural vector; cell line; nymph pools only; common vector in source; primary vector; principal vector; principal vector in Europe; principal vector of TBEV-Eur,TRUE,FALSE,ixodes ricinus,no_change,Ixodes ricinus,ixodes ricinus,species,FALSE,
Tick-borne encephalitis,tick borne encephalitis,Ixodes scapularis,ixodes scapularis,tick,tick,weak,lab,lit_review,1,1,,Weisheit et al. 2015,not known natural vector; reduced capacity,TRUE,FALSE,ixodes scapularis,no_change,Ixodes scapularis,ixodes scapularis,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Aedes (Ochlerotatus) angustivittatus,aedes ochlerotatus angustivittatus,mosquito,mosquito,candidate,review,lit_review,1,1,Colombia,Torres et al. 2017,found infected with VEEV,TRUE,FALSE,aedes angustivittatus,rule_drop_subgenus_token,Aedes (Ochlerotatus) angustivittatus,aedes angustivittatus,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Aedes (Ochlerotatus) fulvus,aedes ochlerotatus fulvus,mosquito,mosquito,candidate,review,lit_review,1,1,,Torres et al. 2017,susceptible to VEE,TRUE,FALSE,aedes fulvus,rule_drop_subgenus_token,Aedes (Ochlerotatus) fulvus,aedes fulvus,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Aedes (Ochlerotatus) scapularis,aedes ochlerotatus scapularis,mosquito,mosquito,probable,review,lit_review,1,1,,Torres et al. 2017,incriminated in outbreaks,TRUE,FALSE,aedes scapularis,rule_drop_subgenus_token,Aedes (Ochlerotatus) scapularis,aedes scapularis,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Aedes (Ochlerotatus) serratus,aedes ochlerotatus serratus,mosquito,mosquito,candidate,review,lit_review,1,1,,Torres et al. 2017,susceptible to VEE,TRUE,FALSE,aedes serratus,rule_drop_subgenus_token,Aedes (Ochlerotatus) serratus,aedes serratus,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Aedes (Ochlerotatus) taeniorhynchus,aedes ochlerotatus taeniorhynchus,mosquito,mosquito,probable,review,lit_review,1,1,,Forrester et al. 2012,epizootic vector; prior study cited,TRUE,FALSE,aedes taeniorhynchus,rule_drop_subgenus_token,Aedes (Ochlerotatus) taeniorhynchus,aedes taeniorhynchus,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Aedes detritus,aedes detritus,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=Venezuelan equine encephalitis virus; match_confidence=exact; match_method=exact_alias_pathogen,FALSE,TRUE,aedes detritus,no_change,Aedes detritus,aedes detritus,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Aedes taeniorhynchus,aedes taeniorhynchus,mosquito,mosquito,confirmed,review,lit_review,1,1,,Torres et al. 2017,dominant epizootic vector,TRUE,FALSE,aedes taeniorhynchus,no_change,Aedes taeniorhynchus,aedes taeniorhynchus,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Anopheles pseudopunctipennis,anopheles pseudopunctipennis,mosquito,mosquito,probable,review,lit_review,1,1,,Torres et al. 2017,subtypes IC/IAB isolated,TRUE,FALSE,anopheles pseudopunctipennis,no_change,Anopheles pseudopunctipennis,anopheles pseudopunctipennis,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Coquillettidia venezuelensis,coquillettidia venezuelensis,mosquito,mosquito,probable,review,lit_review,1,1,,Torres et al. 2017,vector of VEE,TRUE,FALSE,coquillettidia venezuelensis,no_change,Coquillettidia venezuelensis,coquillettidia venezuelensis,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Culex) declarator,culex culex declarator,mosquito,mosquito,candidate,review,lit_review,1,1,,Torres et al. 2017,reported VEEV vector,TRUE,FALSE,culex declarator,rule_repeated_genus,Culex (Culex) declarator,culex declarator,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Culex) nigripalpus,culex culex nigripalpus,mosquito,mosquito,candidate,review,lit_review,1,1,,Torres et al. 2017,reported VEEV vector,TRUE,FALSE,culex nigripalpus,rule_repeated_genus,Culex (Culex) nigripalpus,culex nigripalpus,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) adamesi,culex melanoconion adamesi,mosquito,mosquito,confirmed,field,lit_review,1,2,Colombia; Monte San Miguel Forest; middle Magdalena Valley; Colombia,Ferro et al. 2003; Torres et al. 2017,found infected with subtype ID; secondary vector,TRUE,FALSE,culex adamesi,rule_drop_subgenus_token,Culex (Melanoconion) adamesi,culex adamesi,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) aikenii sensu lato,culex melanoconion aikenii sensu lato,mosquito,mosquito,confirmed,review,lit_review,1,1,Panama,Ferro et al. 2003,ocossa and panocossa,TRUE,FALSE,culex aikenii sensu lato,rule_drop_subgenus_token,Culex (Melanoconion) aikenii sensu lato,culex aikenii sensu lato,sensu_lato,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) cedeci,culex melanoconion cedeci,mosquito,mosquito,confirmed,review,lit_review,1,1,Southern Florida; USA,Torres et al. 2017,transmits subtype II,TRUE,FALSE,culex cedeci,rule_drop_subgenus_token,Culex (Melanoconion) cedeci,culex cedeci,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) crybda,culex melanoconion crybda,mosquito,mosquito,candidate,review,lit_review,1,1,,Torres et al. 2017,reported VEEV vector,TRUE,FALSE,culex crybda,rule_drop_subgenus_token,Culex (Melanoconion) crybda,culex crybda,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) dunni,culex melanoconion dunni,mosquito,mosquito,candidate,review,lit_review,1,1,,Torres et al. 2017,reported VEEV vector,TRUE,FALSE,culex dunni,rule_drop_subgenus_token,Culex (Melanoconion) dunni,culex dunni,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) erraticus,culex melanoconion erraticus,mosquito,mosquito,probable,review,lit_review,1,1,Lake Bayano; Panama,Torres et al. 2017,VEEV isolate,TRUE,FALSE,culex erraticus,rule_drop_subgenus_token,Culex (Melanoconion) erraticus,culex erraticus,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) ocossa,culex melanoconion ocossa,mosquito,mosquito,probable,review,lit_review,1,1,Lake Bayano; Panama,Torres et al. 2017,VEEV isolate,TRUE,FALSE,culex ocossa,rule_drop_subgenus_token,Culex (Melanoconion) ocossa,culex ocossa,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) pedroi,culex melanoconion pedroi,mosquito,mosquito,confirmed,field,lit_review,1,2,Colombia; Monte San Miguel Forest; middle Magdalena Valley; Colombia,Ferro et al. 2003; Torres et al. 2017,found infected with subtype ID; principal vector,TRUE,FALSE,culex pedroi,rule_drop_subgenus_token,Culex (Melanoconion) pedroi,culex pedroi,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) portesi,culex melanoconion portesi,mosquito,mosquito,confirmed,review,lit_review,1,1,Trinidad,Torres et al. 2017,transmits subtype IIIA,TRUE,FALSE,culex portesi,rule_drop_subgenus_token,Culex (Melanoconion) portesi,culex portesi,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) spissipes,culex melanoconion spissipes,mosquito,mosquito,candidate,review,lit_review,1,1,,Torres et al. 2017,reported VEEV vector,TRUE,FALSE,culex spissipes,rule_drop_subgenus_token,Culex (Melanoconion) spissipes,culex spissipes,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) taeniopus,culex melanoconion taeniopus,mosquito,mosquito,confirmed,review,lit_review,1,3,Guatemala; Panama; Guatemala,Ferro et al. 2003; Forrester et al. 2012; Torres et al. 2017,main vector in Guatemala; natural enzootic vector; primary enzootic vector,TRUE,FALSE,culex taeniopus,rule_drop_subgenus_token,Culex (Melanoconion) taeniopus,culex taeniopus,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex (Melanoconion) vomerifer,culex melanoconion vomerifer,mosquito,mosquito,confirmed,field,lit_review,1,2,Monte San Miguel Forest; middle Magdalena Valley; Colombia; Panama; Peru; Colombia,Ferro et al. 2003; Torres et al. 2017,infected or susceptible in prior studies; principal vector,TRUE,FALSE,culex vomerifer,rule_drop_subgenus_token,Culex (Melanoconion) vomerifer,culex vomerifer,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex adamesi,culex adamesi,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex adamesi,no_change,Culex adamesi,culex adamesi,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex cedecei,culex cedecei,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex cedecei,no_change,Culex cedecei,culex cedecei,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex delpontei,culex delpontei,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex delpontei,no_change,Culex delpontei,culex delpontei,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex gnomatos,culex gnomatos,mosquito,mosquito,candidate,review,EFSA; lit_review,2,2,not specified,EFSA Appendix G; Sloyer et al. 2022,confirmed or suspected vector list; efsa_pathogen=Venezuelan equine encephalitis virus; match_confidence=exact; match_method=exact_alias_pathogen,TRUE,TRUE,culex gnomatos,no_change,Culex gnomatos,culex gnomatos,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex gnomatos/vomerifer,culex gnomatos vomerifer,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=Venezuelan equine encephalitis virus; match_confidence=exact; match_method=exact_alias_pathogen,FALSE,TRUE,culex gnomatos vomerifer,no_change,Culex gnomatos/vomerifer,culex gnomatos vomerifer,infraspecific,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex ocossa,culex ocossa,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex ocossa,no_change,Culex ocossa,culex ocossa,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex panocossa,culex panocossa,mosquito,mosquito,probable,review,lit_review,1,1,peninsular Florida; USA,Sloyer et al. 2022,vector of VEEV-ID,TRUE,FALSE,culex panocossa,no_change,Culex panocossa,culex panocossa,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex pedroi,culex pedroi,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex pedroi,no_change,Culex pedroi,culex pedroi,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex portesi,culex portesi,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex portesi,no_change,Culex portesi,culex portesi,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex spissipes,culex spissipes,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex spissipes,no_change,Culex spissipes,culex spissipes,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex taeniopus,culex taeniopus,mosquito,mosquito,candidate,review,EFSA; lit_review,2,2,not specified,EFSA Appendix G; Sloyer et al. 2022,confirmed or suspected vector list; efsa_pathogen=Venezuelan equine encephalitis virus; match_confidence=exact; match_method=exact_alias_pathogen,TRUE,TRUE,culex taeniopus,no_change,Culex taeniopus,culex taeniopus,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Culex vomerifer,culex vomerifer,mosquito,mosquito,candidate,review,lit_review,1,1,,Sloyer et al. 2022,confirmed or suspected vector list,TRUE,FALSE,culex vomerifer,no_change,Culex vomerifer,culex vomerifer,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Mansonia dyari,mansonia dyari,mosquito,mosquito,probable,review,lit_review,1,1,Lake Bayano; Panama,Torres et al. 2017,subtypes IC/IAB isolated,TRUE,FALSE,mansonia dyari,no_change,Mansonia dyari,mansonia dyari,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Mansonia indubitans,mansonia indubitans,mosquito,mosquito,probable,review,lit_review,1,1,,Torres et al. 2017,subtypes IC/IAB isolated,TRUE,FALSE,mansonia indubitans,no_change,Mansonia indubitans,mansonia indubitans,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Mansonia titillans,mansonia titillans,mosquito,mosquito,probable,review,lit_review,1,1,,Torres et al. 2017,subtypes IC/IAB isolated,TRUE,FALSE,mansonia titillans,no_change,Mansonia titillans,mansonia titillans,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Ochlerotatus detritus,ochlerotatus detritus,mosquito,mosquito,candidate,lab,lit_review,1,1,UK,Chapman et al. 2020,salivary RNA only,TRUE,FALSE,ochlerotatus detritus,no_change,Ochlerotatus detritus,ochlerotatus detritus,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Psorophora albipes,psorophora albipes,mosquito,mosquito,probable,review,lit_review,1,1,,Torres et al. 2017,VEEV isolated,TRUE,FALSE,psorophora albipes,no_change,Psorophora albipes,psorophora albipes,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Psorophora columbiae,psorophora columbiae,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=Venezuelan equine encephalitis virus; match_confidence=exact; match_method=exact_alias_pathogen,FALSE,TRUE,psorophora columbiae,no_change,Psorophora columbiae,psorophora columbiae,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Psorophora confinnis,psorophora confinnis,mosquito,mosquito,confirmed,review,lit_review,1,1,,Torres et al. 2017,dominant epizootic vector,TRUE,FALSE,psorophora confinnis,no_change,Psorophora confinnis,psorophora confinnis,species,FALSE,
Venezuelan equine encephalitis,venezuelan equine encephalitis,Psorophora ferox,psorophora ferox,mosquito,mosquito,probable,review,lit_review,1,1,,Torres et al. 2017,VEEV isolated,TRUE,FALSE,psorophora ferox,no_change,Psorophora ferox,psorophora ferox,species,FALSE,
West Nile fever,west nile fever,Aedes albopictus,aedes albopictus,mosquito,mosquito,confirmed,review,EFSA; lit_review,2,4,Europe; northeastern France (Strasbourg); not specified; Spain; Italy,EFSA Appendix G; Hernandez-Triana et al. 2014; Martinet et al. 2023; Vogels et al. 2017,competent; competent vector; efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym; new putative vector,TRUE,TRUE,aedes albopictus,no_change,Aedes albopictus,aedes albopictus,species,FALSE,
West Nile fever,west nile fever,Aedes alternans,aedes alternans,mosquito,mosquito,candidate,field,lit_review,1,1,Australia,Jansen et al. 2013,field isolate; secondary vector,TRUE,FALSE,aedes alternans,no_change,Aedes alternans,aedes alternans,species,FALSE,
West Nile fever,west nile fever,Aedes australis,aedes australis,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,aedes australis,no_change,Aedes australis,aedes australis,species,FALSE,
West Nile fever,west nile fever,Aedes canadensis,aedes canadensis,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,aedes canadensis,no_change,Aedes canadensis,aedes canadensis,species,FALSE,
West Nile fever,west nile fever,Aedes cantans,aedes cantans,mosquito,mosquito,candidate,review,lit_review,1,1,Europe,Bellini et al. 2014,field-collected example,TRUE,FALSE,aedes cantans,no_change,Aedes cantans,aedes cantans,species,FALSE,
West Nile fever,west nile fever,Aedes caspius,aedes caspius,mosquito,mosquito,candidate,review,lit_review,1,3,Europe; France,Bellini et al. 2014; Ferraguti 2024; Vogels et al. 2017,field-collected example; natural infection; debated; not competent,TRUE,FALSE,aedes caspius,no_change,Aedes caspius,aedes caspius,species,FALSE,
West Nile fever,west nile fever,Aedes detritus,aedes detritus,mosquito,mosquito,confirmed,review,EFSA; lit_review,2,3,not specified; United Kingdom,EFSA Appendix G; Martinet et al. 2019; Vogels et al. 2017,competence demonstrated; competent; efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,TRUE,TRUE,aedes detritus,no_change,Aedes detritus,aedes detritus,species,FALSE,
West Nile fever,west nile fever,Aedes dorsalis,aedes dorsalis,mosquito,mosquito,candidate,efsa_appendix_g,EFSA,1,1,not specified,EFSA Appendix G,efsa_pathogen=West Nile virus; match_confidence=manual; match_method=manual_synonym,FALSE,TRUE,aedes dorsalis,no_change,Aedes dorsalis,aedes dorsalis,species,FALSE,
